clinical_item_id,name,base_name
69232,CYSS(Result),CYSS
71270,CYSTAB(High),CYSTAB
67326,CYSTAB(Result),CYSTAB
70503,CYSTC(High),CYSTC
70802,CYSTC(InRange),CYSTC
71478,CYSTINE(High),CYSTINE
70515,CYSTINE(High),CYSTINE
68052,CYSTINE(InRange),CYSTINE
69973,CYSTINE(InRange),CYSTINE
72922,CYSTINE(Low),CYSTINE
66668,CYTGN1(Result),CYTGN1
70514,CYTHN(High),CYTHN
71243,CYTHN(High),CYTHN
68050,CYTHN(InRange),CYTHN
69971,CYTHN(InRange),CYTHN
70381,CYTHN(Low),CYTHN
68588,CZP(High),CZP
67064,CZP(InRange),CZP
67874,CZP(Low),CZP
68792,CZP(Result),CZP
67063,CZP1(Result),CZP1
67062,CZP2(Result),CZP2
67061,CZP3(Result),CZP3
67060,CZP4(Result),CZP4
71517,CZPFR(HighPanic),CZPFR
69956,CZPFR(InRange),CZPFR
70167,CZPFR(Low),CZPFR
68215,CZPFR(Result),CZPFR
71799,CZPTOT(High),CZPTOT
71516,CZPTOT(HighPanic),CZPTOT
70121,CZPTOT(InRange),CZPTOT
68214,CZPTOT(Low),CZPTOT
68372,CZPTOT(Result),CZPTOT
72702,D816DI(Result),D816DI
72705,D816DX(Result),D816DX
72700,D816MD(Result),D816MD
72703,D816ME(Result),D816ME
72704,D816RE(Result),D816RE
72701,D816RF(Result),D816RF
73514,D88DI(Result),D88DI
73512,D88DX(Result),D88DX
73510,D88IN(Result),D88IN
73513,D88MD(Result),D88MD
73516,D88ME(Result),D88ME
73511,D88RE(Result),D88RE
73515,D88RF(Result),D88RF
69825,DATBS(Abnormal),DATBS
66453,DATBS(Result),DATBS
69824,DATC3(Abnormal),DATC3
67378,DATC3(Result),DATC3
67056,DATE1(High),DATE1
67026,DATE1(InRange),DATE1
66705,DATE1(Result),DATE1
70290,DATE2(High),DATE2
67932,DATE2(InRange),DATE2
66703,DATE2(Result),DATE2
70289,DATE3(High),DATE3
67931,DATE3(InRange),DATE3
66702,DATE3(Result),DATE3
69823,DATG(Abnormal),DATG
67377,DATG(Result),DATG
73498,DBGTR(High),DBGTR
73399,DBGTR(Result),DBGTR
66283,DBIL(High),DBIL
66512,DBIL(InRange),DBIL
66205,DBIL(Result),DBIL
67649,DCL2(Result),DCL2
72926,DCL3(Result),DCL3
69357,DCL4(Result),DCL4
67787,DCL5(Result),DCL5
68239,DCMVL1(Result),DCMVL1
73697,DDIMER(Abnormal),DDIMER
66522,DDIMER(High),DDIMER
70945,DDIMER(InRange),DDIMER
67369,DDIMER(InRange),DDIMER
68868,DDIMER(Low),DDIMER
67466,DDIMER(Result),DDIMER
73059,DDNOT(Result),DDNOT
70629,DESIP(High),DESIP
70734,DESIP(InRange),DESIP
70976,DESIP(InRange),DESIP
68510,DESIP(Low),DESIP
70151,DESIP(Low),DESIP
68329,DESIP(Result),DESIP
69408,DFIGG(High),DFIGG
67761,DFIGG(InRange),DFIGG
70693,DFIGG(Result),DFIGG
70313,DFIGM(High),DFIGM
67760,DFIGM(InRange),DFIGM
70091,DFIGM(Result),DFIGM
67759,DFINT(Result),DFINT
67909,DHB(Result),DHB
68858,DHBCC(Result),DHBCC
69418,DHEA(High),DHEA
68934,DHEA(InRange),DHEA
70327,DHEA(Result),DHEA
67633,DHEPC(Result),DHEPC
72031,DHS(High),DHS
69801,DHS(InRange),DHS
70881,DHS(Low),DHS
68360,DIAZEP(Low),DIAZEP
67750,DIG(High),DIG
66676,DIG(InRange),DIG
66823,DIG(Low),DIG
66675,DIG(Result),DIG
66674,DIG2(Result),DIG2
66673,DIG3(Result),DIG3
66672,DIG4(Result),DIG4
67261,DIGT(Result),DIGT
67104,DIMCOM(Result),DIMCOM
70337,DIPHT(InRange),DIPHT
70909,DMCLOM(InRange),DMCLOM
70154,DNADAT(Result),DNADAT
66893,DNAINT(Result),DNAINT
68606,DNAQNT(Result),DNAQNT
68607,DNAQUL(Abnormal),DNAQUL
66894,DNAQUL(Result),DNAQUL
66127,DOACOM(Result),DOACOM
70301,DOCK(Result),DOCK
70293,DOG(Result),DOG
67733,DONLAR(Result),DONLAR
69442,DOPA(High),DOPA
67981,DOPA(InRange),DOPA
68995,DOPA(Low),DOPA
69468,DOPA(Result),DOPA
73200,DOPAURN(InRange),DOPAURN
71489,DOPAURN(Result),DOPAURN
68327,DOXEPIN(Result),DOXEPIN
68325,DOXEPINNOR(Result),DOXEPINNOR
66857,DRUGSCRN(Result),DRUGSCRN
69040,DRUGSCRNFLD(Result),DRUGSCRNFLD
67490,DRVVCN(High),DRVVCN
68676,DRVVCN(InRange),DRVVCN
66881,DRVVCN(Result),DRVVCN
66879,DRVVIN(Result),DRVVIN
67489,DRVVLA(High),DRVVLA
70727,DRVVLA(InRange),DRVVLA
66880,DRVVLA(Result),DRVVLA
70101,DRVVMX(High),DRVVMX
68951,DRVVMX(InRange),DRVVMX
66882,DRVVMX(Result),DRVVMX
67491,DRVVSC(High),DRVVSC
66883,DRVVSC(InRange),DRVVSC
68816,DRVVSC(Low),DRVVSC
69222,DRVVSC(Result),DRVVSC
71412,DTOXOM(Result),DTOXOM
73483,DUST(High),DUST
70292,DUST(Result),DUST
67808,DVE(*),DVE(*)
66858,DVE(Result),DVE
72950,DX(High),DX
69187,DX(InRange),DX
66817,DX(Result),DX
67469,DYSPL(High),DYSPL
68365,DYSPL(InRange),DYSPL
67439,EA(Result),EA
71120,EAGDES(Result),EAGDES
71192,EAGQNT(High),EAGQNT
70969,EAGQNT(InRange),EAGQNT
71089,EAGQNT(Result),EAGQNT
70966,EAGQUL(Result),EAGQUL
70963,EBINTR(Result),EBINTR
67440,EBNA(Result),EBNA
71267,EBNDES(Result),EBNDES
71299,EBNQNT(High),EBNQNT
70964,EBNQNT(InRange),EBNQNT
71003,EBNQNT(Low),EBNQNT
71088,EBNQNT(Result),EBNQNT
70965,EBNQUL(Result),EBNQUL
71303,EBV(InRange),EBV
67543,EBV(Result),EBV
70961,EBV(Result),EBV
73389,EBVBCP(InRange),EBVBCP
72192,EBVBCP(Result),EBVBCP
72188,EBVBDN(Abnormal),EBVBDN
72190,EBVBIN(Result),EBVBIN
73390,EBVBLG(InRange),EBVBLG
72191,EBVBLG(Result),EBVBLG
72189,EBVBSP(Result),EBVBSP
69629,EBVCP(High),EBVCP
67020,EBVCP(InRange),EBVCP
67299,EBVCP(Result),EBVCP
69885,EBVDNA(Abnormal),EBVDNA
67021,EBVDNA(Result),EBVDNA
70962,EBVDS(Result),EBVDS
67018,EBVIPR(Result),EBVIPR
68923,EBVLOG(High),EBVLOG
67019,EBVLOG(InRange),EBVLOG
67298,EBVLOG(Result),EBVLOG
72344,EBVQCP(High),EBVQCP
71087,EBVQCP(InRange),EBVQCP
70990,EBVQCP(Result),EBVQCP
71692,EBVQDN(Abnormal),EBVQDN
70991,EBVQDN(Result),EBVQDN
70988,EBVQIN(Result),EBVQIN
73227,EBVQLD(Abnormal),EBVQLD
73167,EBVQLD(Result),EBVQLD
71985,EBVQLG(High),EBVQLG
71086,EBVQLG(InRange),EBVQLG
70989,EBVQLG(Result),EBVQLG
73166,EBVQLI(Result),EBVQLI
73168,EBVQLS(Result),EBVQLS
70992,EBVQSP(Result),EBVQSP
67022,EBVSP(Result),EBVSP
71027,ECHIND(Abnormal),ECHIND
69058,ECHIND(High),ECHIND
68475,ECHIND(Result),ECHIND
68968,ECIGG(Result),ECIGG
68967,ECIGM(Result),ECIGM
68966,ECINT(Result),ECINT
72833,EEIGG(Result),EEIGG
72832,EEIGM(Result),EEIGM
72831,EEINT(Result),EEINT
69878,EGFDI(Result),EGFDI
69882,EGFDX(Result),EGFDX
69880,EGFIN(Result),EGFIN
69877,EGFMD(Result),EGFMD
69879,EGFME(Result),EGFME
66348,EGFR(Low),EGFR
66162,EGFR(Result),EGFR
69881,EGFRE(Result),EGFRE
69883,EGFSO(Result),EGFSO
70823,EGGW(Result),EGGW
69420,EMGL(High),EMGL
69452,EMGL(InRange),EMGL
69776,EMGL(Result),EMGL
69617,ENO(Result),ENO
71419,ENTA(Abnormal),ENTA
70199,ENTA(High),ENTA
67068,ENTA(Result),ENTA
66758,EOS(High),EOS
66608,EOS(InRange),EOS
66237,EOS(InRange),EOS
66655,EOS(Result),EOS
66623,EOSAB(High),EOSAB
66233,EOSAB(High),EOSAB
73757,EOSAB(InRange),EOSAB
66146,EOSAB(InRange),EOSAB
69816,EOSAB(Low),EOSAB
66152,EOSAB(Low),EOSAB
66650,EOSAB(Result),EOSAB
68100,EOSCSF(High),EOSCSF
68759,EOSCSF(InRange),EOSCSF
67303,EOSFLD(High),EOSFLD
71569,EOSFLD(InRange),EOSFLD
66940,EOSFLD(InRange),EOSFLD
70171,EOSFLD(Result),EOSFLD
71072,EOSSP(Result),EOSSP
68836,EOSSTL(Abnormal),EOSSTL
67671,EOSSTL(Result),EOSSTL
70626,EPI5(InRange),EPI5
68294,EPI5(Low),EPI5
68915,EPI5(Result),EPI5
70625,EPIN10(InRange),EPIN10
68293,EPIN10(Low),EPIN10
68914,EPIN10(Result),EPIN10
69404,EPINEP(High),EPINEP
67982,EPINEP(InRange),EPINEP
68311,EPINEP(Result),EPINEP
73198,EPINEPURN(InRange),EPINEPURN
71493,EPINEPURN(Result),EPINEPURN
69781,EPIPUP(High),EPIPUP
72511,EPIPUP(Result),EPIPUP
67533,EPO(High),EPO
67123,EPO(InRange),EPO
68023,EPO(Low),EPO
69851,EPO(Result),EPO
73762,ERYTH(High),ERYTH
73744,ERYTH(InRange),ERYTH
73556,ERYTH(Low),ERYTH
69827,ESR(High),ESR
66864,ESR(High),ESR
66897,ESR(InRange),ESR
71603,ESR(InRange),ESR
67249,ESR(Result),ESR
71307,ESTRADIOL(High),ESTRADIOL
69023,ESTRADIOL(InRange),ESTRADIOL
67520,ESTRADIOL(Result),ESTRADIOL
72626,ESTRADIOL(Result),ESTRADIOL
71207,ESTRONE(High),ESTRONE
70242,ESTRONE(InRange),ESTRONE
67521,ESTRONE(Result),ESTRONE
68539,ETHLN(InRange),ETHLN
71507,ETHLNU(High),ETHLNU
70378,ETHLNU(InRange),ETHLNU
70795,ETHSUX(Result),ETHSUX
67396,ETOH(Abnormal),ETOH
67419,ETOH(HighPanic),ETOH
66563,ETOH(Result),ETOH
66562,ETOHI(Result),ETOHI
71010,EVIN(Result),EVIN
71018,EVR(Abnormal),EVR
71011,EVR(Result),EVR
71012,EVSP(Result),EVSP
72893,F1656A(High),F1656A
67886,F1656A(InRange),F1656A
69062,F1656A(Result),F1656A
70250,F1656P(High),F1656P
67893,F1656P(InRange),F1656P
69068,F1656P(Result),F1656P
68357,F8INH(High),F8INH
70797,F8INH(InRange),F8INH
69685,F8INH(Result),F8INH
69198,F8POR(Result),F8POR
72294,FACIDTOT(InRange),FACIDTOT
73651,FACIDTOT(Low),FACIDTOT
69134,FACIDTOT(Result),FACIDTOT
68455,FACTOR10(InRange),FACTOR10
67386,FACTOR10(Low),FACTOR10
67987,FACTOR10(Result),FACTOR10
70785,FACTOR11(High),FACTOR11
68363,FACTOR11(InRange),FACTOR11
69519,FACTOR11(Low),FACTOR11
68106,FACTOR11(Result),FACTOR11
67465,FACTOR12(InRange),FACTOR12
68646,FACTOR12(Low),FACTOR12
68090,FACTOR12(Result),FACTOR12
67683,FACTOR13(Result),FACTOR13
67717,FACTOR2(InRange),FACTOR2
68230,FACTOR2(Low),FACTOR2
67103,FACTOR2(Result),FACTOR2
69575,FACTOR5(High),FACTOR5
68820,FACTOR5(InRange),FACTOR5
67784,FACTOR5(Low),FACTOR5
69536,FACTOR5(Result),FACTOR5
66975,FACTOR7(High),FACTOR7
71040,FACTOR7(InRange),FACTOR7
68105,FACTOR7(InRange),FACTOR7
69993,FACTOR7(Low),FACTOR7
67966,FACTOR7(Low),FACTOR7
70013,FACTOR7(Result),FACTOR7
69626,FACTOR7(Result),FACTOR7
68698,FACTOR9(High),FACTOR9
69199,FACTOR9(InRange),FACTOR9
68815,FACTOR9(Low),FACTOR9
69268,FACTOR9(Result),FACTOR9
66850,FATPC(High),FATPC
70074,FATPC(InRange),FATPC
66891,FATPC(Result),FATPC
67949,FATTOT(High),FATTOT
70493,FATTOT(InRange),FATTOT
69196,FATTOT(Low),FATTOT
70125,FATTOT(Result),FATTOT
69590,FBCMT(Result),FBCMT
69586,FBDIR(Result),FBDIR
69587,FBDIS(Result),FBDIS
69592,FBDX(Result),FBDX
69593,FBFLD(Result),FBFLD
69588,FBMET(Result),FBMET
69589,FBPRM(Result),FBPRM
69591,FBRES(Result),FBRES
72918,FCD19A(High),FCD19A
67890,FCD19A(InRange),FCD19A
69066,FCD19A(Result),FCD19A
69659,FCD19P(High),FCD19P
67898,FCD19P(InRange),FCD19P
69073,FCD19P(Result),FCD19P
72470,FCD3AB(High),FCD3AB
67891,FCD3AB(InRange),FCD3AB
69067,FCD3AB(Result),FCD3AB
67899,FCD3PC(InRange),FCD3PC
69660,FCD3PC(Low),FCD3PC
69074,FCD3PC(Result),FCD3PC
72469,FCD4AB(High),FCD4AB
67889,FCD4AB(InRange),FCD4AB
69065,FCD4AB(Result),FCD4AB
70505,FCD4PC(High),FCD4PC
67897,FCD4PC(InRange),FCD4PC
69072,FCD4PC(Result),FCD4PC
72468,FCD8AB(High),FCD8AB
67888,FCD8AB(InRange),FCD8AB
69064,FCD8AB(Result),FCD8AB
69231,FCD8PC(High),FCD8PC
67896,FCD8PC(InRange),FCD8PC
69071,FCD8PC(Result),FCD8PC
67272,FCMT(Result),FCMT
66815,FCOLOR(Result),FCOLOR
67901,FCSOUR(Result),FCSOUR
67140,FDP(Abnormal),FDP
68522,FDP(Result),FDP
67606,FE(High),FE
69761,FE(HighPanic),FE
66517,FE(InRange),FE
66396,FE(Low),FE
69692,FE(Result),FE
70563,FECFB(InRange),FECFB
72724,FECFB(Result),FECFB
66552,FERRITIN(High),FERRITIN
66571,FERRITIN(InRange),FERRITIN
66402,FERRITIN(Low),FERRITIN
67904,FERRITIN(Result),FERRITIN
69405,FFIBN(Result),FFIBN
70872,FHAB2(Result),FHAB2
67895,FHNS(InRange),FHNS
69658,FHNS(Low),FHNS
69070,FHNS(Result),FHNS
72467,FHSAB(High),FHSAB
67887,FHSAB(InRange),FHSAB
69063,FHSAB(Result),FHSAB
72155,FIBANT(High),FIBANT
71984,FIBANT(InRange),FIBANT
72371,FIBANT(Low),FIBANT
72267,FIBANT(Result),FIBANT
66524,FIBRINOGEN(High),FIBRINOGEN
66200,FIBRINOGEN(InRange),FIBRINOGEN
66361,FIBRINOGEN(Low),FIBRINOGEN
66890,FIBRINOGEN(LowPanic),FIBRINOGEN
67065,FIBRINOGEN(Result),FIBRINOGEN
68897,FIBRINOGENA(High),FIBRINOGENA
68026,FIBRINOGENA(InRange),FIBRINOGENA
70394,FIBRINOGENA(Low),FIBRINOGENA
70129,FIBRINOGENA(Result),FIBRINOGENA
73141,FIBROR(Result),FIBROR
71321,FILIG4(High),FILIG4
68713,FILIG4(Result),FILIG4
69237,FINT(Result),FINT
67287,FIO2(Result),FIO2
70822,FISH(Result),FISH
66257,FK506(High),FK506
66551,FK506(InRange),FK506
66538,FK506(Low),FK506
66256,FK506(Result),FK506
70939,FLDSOU(Result),FLDSOU
66818,FLDTYP(Result),FLDTYP
68637,FLEC(High),FLEC
73705,FLEC(HighPanic),FLEC
68423,FLEC(InRange),FLEC
69855,FLEC(Low),FLEC
68904,FLOWURN(High),FLOWURN
66527,FLOWURN(InRange),FLOWURN
69741,FLOWURN(Result),FLOWURN
67305,FLT3DS(Result),FLT3DS
67309,FLT3DX(Result),FLT3DX
67307,FLT3IN(Result),FLT3IN
67304,FLT3MD(Result),FLT3MD
67306,FLT3MT(Result),FLT3MT
67308,FLT3RS(Result),FLT3RS
67087,FLUADI(Result),FLUADI
67088,FLUAMT(Result),FLUAMT
70150,FLUAR(Abnormal),FLUAR
67089,FLUAR(Result),FLUAR
67090,FLUASP(Result),FLUASP
67820,FLUCOZ(High),FLUCOZ
70127,FLUCOZ(InRange),FLUCOZ
70790,FLUCOZ(Low),FLUCOZ
69173,FLUCOZ(Result),FLUCOZ
71431,FLUOXE(InRange),FLUOXE
70953,FLUOXE(Low),FLUOXE
66689,FLUXDI(Result),FLUXDI
66690,FLUXMT(Result),FLUXMT
70906,FLUXR(Abnormal),FLUXR
66691,FLUXR(Result),FLUXR
66692,FLUXSP(Result),FLUXSP
73527,FMETA(InRange),FMETA
68560,FMIC(Result),FMIC
68630,FMYABG(High),FMYABG
66319,FMYABG(Result),FMYABG
70492,FMYABM(High),FMYABM
73027,FMYABM(InRange),FMYABM
66318,FMYABM(Result),FMYABM
70721,FNRBC(High),FNRBC
68424,FNRBC(InRange),FNRBC
67281,FOLATE(High),FOLATE
66316,FOLATE(InRange),FOLATE
69480,FOLATE(Low),FOLATE
69584,FOLATE(Result),FOLATE
67134,FOLATERBC(High),FOLATERBC
67316,FOLATERBC(InRange),FOLATERBC
72729,FOLATERBC(Low),FOLATERBC
69473,FOLATERBC(Result),FOLATERBC
67834,FOTHER(High),FOTHER
67211,FOTHER(InRange),FOTHER
70454,FP190(Result),FP190
70455,FP210(Result),FP210
70335,FPARV1(High),FPARV1
70607,FPARV1(InRange),FPARV1
70403,FPARV1(Result),FPARV1
70651,FPARV2(High),FPARV2
70334,FPARV2(Result),FPARV2
66696,FPATH(Result),FPATH
71407,FPMLR(Result),FPMLR
70808,FPMN(InRange),FPMN
68773,FPORIN(Result),FPORIN
68774,FPROTO(High),FPROTO
68818,FPROTO(InRange),FPROTO
69113,FPROTO(Result),FPROTO
72671,FPSA(High),FPSA
69930,FPSA(InRange),FPSA
70541,FPSA(Result),FPSA
68390,FRANT(Result),FRANT
67595,FREEK(High),FREEK
68185,FREEK(InRange),FREEK
69496,FREEK(Low),FREEK
69194,FREEK(Result),FREEK
68685,FREEKL(High),FREEKL
68101,FREEKL(InRange),FREEKL
68299,FREEKL(Low),FREEKL
67592,FREEKL(Result),FREEKL
68102,FREEL(High),FREEL
68669,FREEL(InRange),FREEL
67594,FREEL(Low),FREEL
69193,FREEL(Result),FREEL
72048,FREEPSAPC(InRange),FREEPSAPC
72670,FREEPSAPC(Result),FREEPSAPC
70476,FREEVITA(High),FREEVITA
68791,FREEVITA(High),FREEVITA
71070,FREEVITA(InRange),FREEVITA
70037,FREEVITA(InRange),FREEVITA
68587,FREEVITA(Low),FREEVITA
69935,FREEVITA(Low),FREEVITA
69373,FREEVITA(Result),FREEVITA
70069,FREEVITA(Result),FREEVITA
66568,FRFAT(Abnormal),FRFAT
70648,FRLYM(High),FRLYM
66939,FRLYM(InRange),FRLYM
70750,FRUCTM(High),FRUCTM
71559,FRUCTM(InRange),FRUCTM
71132,FRUCTM(Low),FRUCTM
68622,FRUCTM(Result),FRUCTM
68066,FSC1(Result),FSC1
67327,FSC2(Result),FSC2
67066,FSH(High),FSH
67751,FSH(InRange),FSH
67397,FSH(Low),FSH
69759,FSH(Result),FSH
71406,FT15CO(Result),FT15CO
71404,FT15DI(Result),FT15DI
71409,FT15DX(Result),FT15DX
71410,FT15FL(Result),FT15FL
71403,FT15MD(Result),FT15MD
71405,FT15ME(Result),FT15ME
71408,FT15RE(Result),FT15RE
68013,FT3(High),FT3
67549,FT3(InRange),FT3
66754,FT3(Low),FT3
70419,FT3(Result),FT3
71455,FT3(Result),FT3
66601,FT4(High),FT4
66320,FT4(InRange),FT4
67596,FT4(Low),FT4
68191,FT4(Result),FT4
68849,FT4INDEX(Result),FT4INDEX
71422,FTCMT(Result),FTCMT
69410,FTDIR(Result),FTDIR
69411,FTDIS(Result),FTDIS
69415,FTDX(Result),FTDX
69416,FTFLD(Result),FTFLD
69413,FTMET(Result),FTMET
69412,FTPRM(Result),FTPRM
69414,FTRES(Result),FTRES
68994,FTURB(InRange),FTURB
66814,FTURB(Result),FTURB
69784,FUSMON(High),FUSMON
72514,FUSMON(Result),FUSMON
70744,FXAI(Result),FXAI
70743,FXAII(Result),FXAII
70740,FXDIS(Result),FXDIS
70746,FXDX(Result),FXDX
70742,FXINT(Result),FXINT
70739,FXMD(Result),FXMD
70741,FXMET(Result),FXMET
70745,FXRES(Result),FXRES
69731,G6PD(Abnormal),G6PD
68243,G6PD(High),G6PD
68491,G6PD(InRange),G6PD
70911,G6PD(Low),G6PD
69862,G6PD(Result),G6PD
67379,G6PD(Result),G6PD
67398,G6PDMD(Result),G6PDMD
69244,GABAP(High),GABAP
68988,GABAP(InRange),GABAP
68448,GABAP(Low),GABAP
69595,GAD65AB(High),GAD65AB
68728,GAD65AB(InRange),GAD65AB
71755,GAPC(Result),GAPC
71679,GAPCB(Result),GAPCB
71989,GAPCM(Result),GAPCM
68392,GASTRIN(High),GASTRIN
66826,GASTRIN(InRange),GASTRIN
67389,GASTRIN(Result),GASTRIN
67856,GBMIGA(Result),GBMIGA
67855,GBMIGG(Result),GBMIGG
71754,GBRAF(Result),GBRAF
71678,GBRAFB(Result),GBRAFB
72005,GBRAFM(Result),GBRAFM
68661,GC(Abnormal),GC
70527,GC(Abnormal),GC
67650,GC(Result),GC
71753,GCTNN(Result),GCTNN
71677,GCTNNB(Result),GCTNNB
72004,GCTNNM(Result),GCTNNM
68158,GDGINT(Result),GDGINT
68159,GDGPR(Result),GDGPR
71109,GDGPT(InRange),GDGPT
70574,GDGPT(Result),GDGPT
71229,GDM1(InRange),GDM1
71228,GDM2(InRange),GDM2
71227,GDMINT(Result),GDMINT
69649,GDMSCR(High),GDMSCR
70571,GDMSCR(InRange),GDMSCR
69812,GDMSCR(Result),GDMSCR
72257,GDNM3(Result),GDNM3
71920,GDNM3B(Result),GDNM3B
72324,GDNM3M(Result),GDNM3M
71752,GEGFR(Result),GEGFR
71676,GEGFRB(Result),GEGFRB
72003,GEGFRM(Result),GEGFRM
70537,GENTPK(High),GENTPK
68600,GENTPK(InRange),GENTPK
67691,GENTPK(Low),GENTPK
68804,GENTPK(Result),GENTPK
70776,GENTSDD(InRange),GENTSDD
69610,GENTSDD(Low),GENTSDD
67903,GENTTRO(High),GENTTRO
67958,GENTTRO(InRange),GENTTRO
67050,GENTTRO(Result),GENTTRO
72254,GERHR(Result),GERHR
71919,GERHRB(Result),GERHRB
72321,GERHRM(Result),GERHRM
72259,GFANCO(Result),GFANCO
66559,GGT(High),GGT
66455,GGT(InRange),GGT
68991,GGT(Result),GGT
68996,GH(High),GH
68983,GH(InRange),GH
71226,GH(Result),GH
71395,GHBURN(Result),GHBURN
71751,GIDH1(Result),GIDH1
71675,GIDH1B(Result),GIDH1B
72002,GIDH1M(Result),GIDH1M
71750,GIDH2(Result),GIDH2
71674,GIDH2B(Result),GIDH2B
72001,GIDH2M(Result),GIDH2M
71749,GKRAS(Result),GKRAS
71673,GKRASB(Result),GKRASB
72000,GKRASM(Result),GKRASM
71911,GLCSTN(Result),GLCSTN
69853,GLFLS(Result),GLFLS
66709,GLOB(High),GLOB
66261,GLOB(InRange),GLOB
66670,GLOB(Low),GLOB
66801,GLOB(Result),GLOB
73748,GLT1(InRange),GLT1
73747,GLT2(High),GLT2
69498,GLT2(High),GLT2
70596,GLT2(InRange),GLT2
72846,GLU(Abnormal),GLU
71561,GLU(High),GLU
66176,GLU(High),GLU
70923,GLU(HighPanic),GLU
66695,GLU(HighPanic),GLU
69813,GLU(InRange),GLU
66268,GLU(InRange),GLU
66549,GLU(Low),GLU
73758,GLU(LowPanic),GLU
66892,GLU(LowPanic),GLU
66576,GLU(Result),GLU
66615,GLU(Result),GLU
70094,GLUCAGON(InRange),GLUCAGON
68354,GLUCAGON(Result),GLUCAGON
69429,GLUCR(High),GLUCR
68391,GLUCR(Result),GLUCR
66762,GLUCSF(InRange),GLUCSF
67007,GLUCSF(Low),GLUCSF
70001,GLUCSF(Result),GLUCSF
72923,GLUEX(InRange),GLUEX
68288,GLUF(High),GLUF
71987,GLUF(High),GLUF
69734,GLUF(HighPanic),GLUF
67786,GLUF(InRange),GLUF
72228,GLUF(Low),GLUF
68494,GLUF(Low),GLUF
70155,GLUF(LowPanic),GLUF
71441,GLUF(Result),GLUF
72552,GLUF(Result),GLUF
70025,GLUFLD(High),GLUFLD
69852,GLUFLD(InRange),GLUFLD
70348,GLUFLD(Low),GLUFLD
71021,GLUFLD(Low),GLUFLD
66974,GLUFLD(Result),GLUFLD
71041,GLUFLD(Result),GLUFLD
72466,GLUTAC(High),GLUTAC
69981,GLUTAC(InRange),GLUTAC
68060,GLUTAC(InRange),GLUTAC
70387,GLUTAC(Low),GLUTAC
71508,GLUTAMINE(High),GLUTAMINE
68545,GLUTAMINE(High),GLUTAMINE
69980,GLUTAMINE(InRange),GLUTAMINE
68059,GLUTAMINE(InRange),GLUTAMINE
70710,GLUURN(High),GLUURN
68098,GLUURN(InRange),GLUURN
70520,GLYCINE(High),GLYCINE
69977,GLYCINE(InRange),GLYCINE
68056,GLYCINE(InRange),GLYCINE
71391,GLYCINE(Low),GLYCINE
70385,GLYCINE(Low),GLYCINE
72256,GMYD8(Result),GMYD8
71921,GMYD8B(Result),GMYD8B
72323,GMYD8M(Result),GMYD8M
71672,GNOTCB(Result),GNOTCB
71748,GNOTCH(Result),GNOTCH
71999,GNOTCM(Result),GNOTCM
71747,GNRAS(Result),GNRAS
71671,GNRASB(Result),GNRASB
71998,GNRASM(Result),GNRASM
67690,GNTPO2(Result),GNTPO2
67689,GNTPO3(Result),GNTPO3
67688,GNTPO4(Result),GNTPO4
67049,GNTPR2(Result),GNTPR2
67048,GNTPR3(Result),GNTPR3
67047,GNTPR4(Result),GNTPR4
69609,GNTUN2(Result),GNTUN2
69608,GNTUN3(Result),GNTUN3
69607,GNTUN4(Result),GNTUN4
73485,GPI(InRange),GPI
71317,GPI(Low),GPI
69620,GPI(Result),GPI
71746,GPIK3(Result),GPIK3
71670,GPIK3B(Result),GPIK3B
71997,GPIK3M(Result),GPIK3M
69619,GPILS(Result),GPILS
71745,GPTEN(Result),GPTEN
71669,GPTENB(Result),GPTENB
71996,GPTENM(Result),GPTENM
70324,GRANP(Low),GRANP
66895,GRCAST(Abnormal),GRCAST
66514,GRCAST(Result),GRCAST
72255,GSF3B(Result),GSF3B
71918,GSF3BB(Result),GSF3BB
72322,GSF3BM(Result),GSF3BM
71744,GTP53(Result),GTP53
71668,GTP53B(Result),GTP53B
71995,GTP53M(Result),GTP53M
72812,GTT1(High),GTT1
71795,GTT1(InRange),GTT1
72566,GTT1(Result),GTT1
72185,GTT2(High),GTT2
71794,GTT2(InRange),GTT2
72565,GTT2(Result),GTT2
73672,GTT30(High),GTT30
71796,GTT30(InRange),GTT30
72567,GTT30(Result),GTT30
69497,GTTINT(Result),GTTINT
68977,H1N1DI(Result),H1N1DI
68979,H1N1IN(Result),H1N1IN
70696,H1N1M(Abnormal),H1N1M
68980,H1N1M(Result),H1N1M
68978,H1N1MT(Result),H1N1MT
68981,H1N1R(Result),H1N1R
68982,H1N1SP(Result),H1N1SP
73791,HAGINT(Result),HAGINT
73792,HAGR(Abnormal),HAGR
69920,HAIRY(High),HAIRY
71393,HAIRY(InRange),HAIRY
70285,HALO(Low),HALO
71480,HALO(Result),HALO
70735,HANIGG(High),HANIGG
69057,HANIGG(Result),HANIGG
69056,HANIGM(Result),HANIGM
67073,HAPTO(High),HAPTO
66557,HAPTO(InRange),HAPTO
66397,HAPTO(Low),HAPTO
69762,HAPTO(Result),HAPTO
66837,HATINT(Result),HATINT
66838,HATR(Abnormal),HATR
67268,HATR(Result),HATR
67266,HAVINT(Result),HAVINT
68742,HAVR(Abnormal),HAVR
67267,HAVR(Result),HAVR
73508,HBAG1(Result),HBAG1
67795,HBCAB(Abnormal),HBCAB
66393,HBCAB(Result),HBCAB
73140,HBCAB1(Result),HBCAB1
