base_name,window,consecutive,total,normal
NRBC,2,NULL,6168,2
NRBC,4,0,7447,0
NRBC,4,1,2,0
NRBC,4,NULL,5073,2
NRBC,7,0,7885,0
NRBC,7,1,2,0
NRBC,7,NULL,4635,2
NRBC,30,0,8568,0
NRBC,30,1,2,0
NRBC,30,NULL,3952,2
NRBC,90,0,8912,0
NRBC,90,1,2,0
NRBC,90,NULL,3608,2
OSMOLSTL,1,0,8,0
OSMOLSTL,1,NULL,148,6
OSMOLSTL,2,0,16,0
OSMOLSTL,2,NULL,140,6
OSMOLSTL,4,0,27,0
OSMOLSTL,4,NULL,129,6
OSMOLSTL,7,0,35,0
OSMOLSTL,7,1,1,1
OSMOLSTL,7,NULL,120,5
OSMOLSTL,30,0,39,0
OSMOLSTL,30,1,1,1
OSMOLSTL,30,NULL,116,5
OSMOLSTL,90,0,40,0
OSMOLSTL,90,1,1,1
OSMOLSTL,90,NULL,115,5
OTHER,1,0,1010,1
OTHER,1,1,3,0
OTHER,1,NULL,2179,33
OTHER,2,0,1374,2
OTHER,2,1,4,0
OTHER,2,NULL,1814,32
OTHER,4,0,1495,4
OTHER,4,1,5,0
OTHER,4,NULL,1692,30
OTHER,7,0,1548,9
OTHER,7,1,5,0
OTHER,7,NULL,1639,25
OTHER,30,0,1679,13
OTHER,30,1,6,0
OTHER,30,NULL,1507,21
OTHER,90,0,1757,13
OTHER,90,1,7,0
OTHER,90,NULL,1428,21
PB,1,0,426,212
PB,1,1,207,34
PB,1,2,34,0
PB,1,NULL,377,133
PB,2,0,536,250
PB,2,1,240,49
PB,2,2,49,0
PB,2,NULL,219,80
PB,4,0,555,258
PB,4,1,243,51
PB,4,2,51,0
PB,4,NULL,195,70
PB,7,0,562,260
PB,7,1,247,52
PB,7,2,52,0
PB,7,NULL,183,67
PB,30,0,568,262
PB,30,1,248,57
PB,30,2,57,0
PB,30,NULL,171,60
PB,90,0,572,264
PB,90,1,248,57
PB,90,2,57,0
PB,90,NULL,167,58
PBGD,1,NULL,8,4
PBGD,2,NULL,8,4
PBGD,4,NULL,8,4
PBGD,7,NULL,8,4
PBGD,30,NULL,8,4
PBGD,90,NULL,8,4
PCO2A,1,0,14487,6790
PCO2A,1,1,12092,8757
PCO2A,1,2,5701,4392
PCO2A,1,3,3014,2316
PCO2A,1,4,1565,1190
PCO2A,1,5,794,614
PCO2A,1,NULL,24202,13179
PCO2A,2,0,14919,6942
PCO2A,2,1,12230,8807
PCO2A,2,2,5794,4450
PCO2A,2,3,3069,2343
PCO2A,2,4,1580,1196
PCO2A,2,5,799,612
PCO2A,2,NULL,23404,12837
PCO2A,4,0,15344,7094
PCO2A,4,1,12372,8849
PCO2A,4,2,5897,4502
PCO2A,4,3,3142,2385
PCO2A,4,4,1622,1229
PCO2A,4,5,830,637
PCO2A,4,NULL,22532,12455
PCO2A,7,0,15712,7240
PCO2A,7,1,12448,8890
PCO2A,7,2,6012,4576
PCO2A,7,3,3218,2433
PCO2A,7,4,1661,1254
PCO2A,7,5,862,656
PCO2A,7,NULL,21769,12067
PCO2A,30,0,16276,7463
PCO2A,30,1,12582,8925
PCO2A,30,2,6139,4630
PCO2A,30,3,3331,2495
PCO2A,30,4,1751,1310
PCO2A,30,5,917,691
PCO2A,30,NULL,20585,11544
PCO2A,90,0,16553,7568
PCO2A,90,1,12622,8929
PCO2A,90,2,6205,4661
PCO2A,90,3,3388,2524
PCO2A,90,4,1782,1331
PCO2A,90,5,941,706
PCO2A,90,NULL,20039,11304
PCO2V,1,0,13463,3626
PCO2V,1,1,6169,4174
PCO2V,1,2,2971,2221
PCO2V,1,3,1582,1210
PCO2V,1,4,773,606
PCO2V,1,5,305,242
PCO2V,1,NULL,12153,5581
PCO2V,2,0,14529,3951
PCO2V,2,1,5959,3945
PCO2V,2,2,2944,2146
PCO2V,2,3,1583,1166
PCO2V,2,4,930,724
PCO2V,2,5,581,466
PCO2V,2,NULL,10142,4677
PCO2V,4,0,14973,4100
PCO2V,4,1,5795,3785
PCO2V,4,2,2860,2069
PCO2V,4,3,1652,1198
PCO2V,4,4,998,766
PCO2V,4,5,621,490
PCO2V,4,NULL,9340,4334
PCO2V,7,0,15218,4176
PCO2V,7,1,5797,3769
PCO2V,7,2,2869,2069
PCO2V,7,3,1630,1175
PCO2V,7,4,981,739
PCO2V,7,5,643,502
PCO2V,7,NULL,8917,4173
PCO2V,30,0,15597,4294
PCO2V,30,1,5840,3766
PCO2V,30,2,2917,2084
PCO2V,30,3,1661,1178
PCO2V,30,4,1001,751
PCO2V,30,5,662,520
PCO2V,30,NULL,8270,3942
PCO2V,90,0,15730,4337
PCO2V,90,1,5870,3770
PCO2V,90,2,2937,2092
PCO2V,90,3,1676,1185
PCO2V,90,4,1009,757
PCO2V,90,5,667,523
PCO2V,90,NULL,8052,3866
PENTO,1,0,7,0
PENTO,1,1,2,0
PENTO,1,NULL,25,2
PENTO,2,0,7,0
PENTO,2,1,2,0
PENTO,2,NULL,25,2
PENTO,4,0,7,0
PENTO,4,1,2,0
PENTO,4,NULL,25,2
PENTO,7,0,11,0
PENTO,7,1,2,0
PENTO,7,NULL,21,2
PENTO,30,0,13,1
PENTO,30,1,2,0
PENTO,30,NULL,19,1
PENTO,90,0,13,1
PENTO,90,1,2,0
PENTO,90,NULL,19,1
PEPI,1,1,1,1
PEPI,1,NULL,35,16
PEPI,2,1,1,1
PEPI,2,NULL,35,16
PEPI,4,0,2,0
PEPI,4,1,2,2
PEPI,4,NULL,32,15
PEPI,7,0,2,0
PEPI,7,1,3,2
PEPI,7,NULL,31,15
PEPI,30,0,2,0
PEPI,30,1,3,2
PEPI,30,NULL,31,15
PEPI,90,0,2,0
PEPI,90,1,3,2
PEPI,90,NULL,31,15
PF4ENH,1,0,49,27
PF4ENH,1,1,80,75
PF4ENH,1,NULL,2175,1786
PF4ENH,2,0,78,42
PF4ENH,2,1,161,150
PF4ENH,2,2,8,8
PF4ENH,2,NULL,2057,1688
PF4ENH,4,0,92,46
PF4ENH,4,1,206,189
PF4ENH,4,2,14,14
PF4ENH,4,3,7,6
PF4ENH,4,4,6,6
PF4ENH,4,NULL,1979,1627
PF4ENH,7,0,103,48
PF4ENH,7,1,243,211
PF4ENH,7,2,29,22
PF4ENH,7,3,4,4
PF4ENH,7,4,2,2
PF4ENH,7,5,2,2
PF4ENH,7,NULL,1914,1593
PF4ENH,30,0,120,56
PF4ENH,30,1,293,242
PF4ENH,30,2,58,46
PF4ENH,30,3,15,10
PF4ENH,30,4,5,5
PF4ENH,30,5,4,4
PF4ENH,30,NULL,1801,1519
PF4ENH,90,0,130,62
PF4ENH,90,1,307,256
PF4ENH,90,2,63,51
PF4ENH,90,3,17,12
PF4ENH,90,4,5,5
PF4ENH,90,5,4,4
PF4ENH,90,NULL,1770,1492
PF4IGG,1,0,16,3
PF4IGG,1,1,9,6
PF4IGG,1,NULL,483,193
PF4IGG,2,0,26,6
PF4IGG,2,1,14,11
PF4IGG,2,NULL,468,185
PF4IGG,4,0,31,7
PF4IGG,4,1,17,13
PF4IGG,4,2,2,1
PF4IGG,4,3,1,1
PF4IGG,4,NULL,457,180
PF4IGG,7,0,33,7
PF4IGG,7,1,24,18
PF4IGG,7,2,3,2
PF4IGG,7,3,1,1
PF4IGG,7,NULL,447,174
PF4IGG,30,0,41,9
PF4IGG,30,1,27,20
PF4IGG,30,2,5,4
PF4IGG,30,3,1,1
PF4IGG,30,4,1,1
PF4IGG,30,5,1,1
PF4IGG,30,NULL,432,166
PF4IGG,90,0,42,9
PF4IGG,90,1,31,23
PF4IGG,90,2,5,4
PF4IGG,90,3,1,1
PF4IGG,90,4,1,1
PF4IGG,90,5,1,1
PF4IGG,90,NULL,427,163
PHA,1,0,15386,5574
PHA,1,1,12136,8397
PHA,1,2,5406,4080
PHA,1,3,2849,2161
PHA,1,4,1456,1111
PHA,1,5,710,517
PHA,1,NULL,25011,15648
PHA,2,0,15788,5754
PHA,2,1,12328,8500
PHA,2,2,5521,4145
PHA,2,3,2902,2200
PHA,2,4,1464,1113
PHA,2,5,732,528
PHA,2,NULL,24151,15194
PHA,4,0,16224,5974
PHA,4,1,12537,8617
PHA,4,2,5636,4206
PHA,4,3,2968,2241
PHA,4,4,1514,1151
PHA,4,5,764,544
PHA,4,NULL,23206,14679
PHA,7,0,16588,6164
PHA,7,1,12679,8688
PHA,7,2,5768,4285
PHA,7,3,3048,2288
PHA,7,4,1559,1178
PHA,7,5,791,564
PHA,7,NULL,22380,14219
PHA,30,0,17182,6477
PHA,30,1,12861,8783
PHA,30,2,5998,4407
PHA,30,3,3181,2372
PHA,30,4,1635,1229
PHA,30,5,835,589
PHA,30,NULL,21026,13465
PHA,90,0,17430,6613
PHA,90,1,12929,8814
PHA,90,2,6094,4465
PHA,90,3,3244,2410
PHA,90,4,1683,1259
PHA,90,5,861,605
PHA,90,NULL,20431,13126
PHCAI,1,0,21743,7392
PHCAI,1,1,14563,9456
PHCAI,1,2,3837,2575
PHCAI,1,3,1953,1391
PHCAI,1,4,940,688
PHCAI,1,5,154,129
PHCAI,1,NULL,24093,14308
PHCAI,2,0,26480,9511
PHCAI,2,1,15796,10338
PHCAI,2,2,7059,4871
PHCAI,2,3,2361,1628
PHCAI,2,4,1217,899
PHCAI,2,5,617,457
PHCAI,2,NULL,12715,7456
PHCAI,4,0,26856,9710
PHCAI,4,1,12603,7879
PHCAI,4,2,6379,4306
PHCAI,4,3,4682,3417
PHCAI,4,4,2457,1880
PHCAI,4,5,871,633
PHCAI,4,NULL,11795,6895
PHCAI,7,0,26989,9779
PHCAI,7,1,12524,7799
PHCAI,7,2,6376,4291
PHCAI,7,3,3544,2494
PHCAI,7,4,2084,1547
PHCAI,7,5,1368,1032
PHCAI,7,NULL,11414,6673
PHCAI,30,0,27203,9892
PHCAI,30,1,12516,7794
PHCAI,30,2,6388,4274
PHCAI,30,3,3523,2457
PHCAI,30,4,2136,1579
PHCAI,30,5,1400,1054
PHCAI,30,NULL,10869,6351
PHCAI,90,0,27317,9952
PHCAI,90,1,12522,7791
PHCAI,90,2,6423,4290
PHCAI,90,3,3557,2479
PHCAI,90,4,2167,1600
PHCAI,90,5,1421,1065
PHCAI,90,NULL,10558,6176
PHENFR,1,0,21,2
PHENFR,1,1,11,10
PHENFR,1,2,1,1
PHENFR,1,NULL,158,72
PHENFR,2,0,28,2
PHENFR,2,1,16,14
PHENFR,2,2,7,6
PHENFR,2,3,1,1
PHENFR,2,NULL,139,62
PHENFR,4,0,35,5
PHENFR,4,1,12,9
PHENFR,4,2,11,10
PHENFR,4,3,6,4
PHENFR,4,4,5,4
PHENFR,4,NULL,122,53
PHENFR,7,0,35,5
PHENFR,7,1,12,8
PHENFR,7,2,5,5
PHENFR,7,3,4,3
PHENFR,7,4,6,4
PHENFR,7,5,2,2
PHENFR,7,NULL,121,53
PHENFR,30,0,39,5
PHENFR,30,1,13,10
PHENFR,30,2,8,6
PHENFR,30,3,6,4
PHENFR,30,4,4,2
PHENFR,30,5,2,2
PHENFR,30,NULL,108,46
PHENFR,90,0,39,5
PHENFR,90,1,15,12
PHENFR,90,2,8,6
PHENFR,90,3,6,4
PHENFR,90,4,4,2
PHENFR,90,5,2,2
PHENFR,90,NULL,106,44
PHENTOT,1,0,26,1
PHENTOT,1,1,6,5
PHENTOT,1,NULL,158,45
PHENTOT,2,0,44,3
PHENTOT,2,1,5,5
PHENTOT,2,2,2,1
PHENTOT,2,NULL,139,42
PHENTOT,4,0,57,4
PHENTOT,4,1,8,6
PHENTOT,4,2,3,2
PHENTOT,4,NULL,122,39
PHENTOT,7,0,57,4
PHENTOT,7,1,9,6
PHENTOT,7,2,3,2
PHENTOT,7,NULL,121,39
PHENTOT,30,0,65,7
PHENTOT,30,1,13,7
PHENTOT,30,2,4,3
PHENTOT,30,NULL,108,34
PHENTOT,90,0,66,7
PHENTOT,90,1,14,7
PHENTOT,90,2,4,3
PHENTOT,90,NULL,106,34
PHGAST,1,0,1,0
PHGAST,1,NULL,9,3
PHGAST,2,0,1,0
PHGAST,2,1,1,0
PHGAST,2,NULL,8,3
PHGAST,4,0,1,0
PHGAST,4,1,1,0
PHGAST,4,NULL,8,3
PHGAST,7,0,1,0
PHGAST,7,1,1,0
PHGAST,7,NULL,8,3
PHGAST,30,0,1,0
PHGAST,30,1,1,0
PHGAST,30,NULL,8,3
PHGAST,90,0,1,0
PHGAST,90,1,1,0
PHGAST,90,NULL,8,3
PHUCRU,1,0,1,0
PHUCRU,1,NULL,28,12
PHUCRU,2,0,1,0
PHUCRU,2,NULL,28,12
PHUCRU,4,0,2,0
PHUCRU,4,NULL,27,12
PHUCRU,7,0,2,0
PHUCRU,7,1,1,0
PHUCRU,7,NULL,26,12
PHUCRU,30,0,2,0
PHUCRU,30,1,1,0
PHUCRU,30,NULL,26,12
PHUCRU,90,0,2,0
PHUCRU,90,1,1,0
PHUCRU,90,NULL,26,12
PLT,1,0,209946,18054
PLT,1,1,162357,145964
PLT,1,2,32363,29642
PLT,1,3,10686,9866
PLT,1,4,4238,3926
PLT,1,5,1180,1098
PLT,1,NULL,285696,181361
PLT,2,0,280808,25924
PLT,2,1,145558,129061
PLT,2,2,106387,98119
PLT,2,3,28096,25885
PLT,2,4,13121,12169
PLT,2,5,5789,5425
PLT,2,NULL,119286,86296
PLT,4,0,284574,26821
PLT,4,1,86756,73800
PLT,4,2,59186,53548
PLT,4,3,68601,63805
PLT,4,4,54375,50933
PLT,4,5,18429,17227
PLT,4,NULL,106741,77533
PLT,7,0,285971,27317
PLT,7,1,83352,70577
PLT,7,2,56831,51265
PLT,7,3,41107,38065
PLT,7,4,29717,27726
PLT,7,5,22669,21234
PLT,7,NULL,102289,74460
PLT,30,0,289944,28769
PLT,30,1,79279,66621
PLT,30,2,54180,48539
PLT,30,3,39248,36149
PLT,30,4,28956,26835
PLT,30,5,22116,20592
PLT,30,NULL,90985,67295
PLT,90,0,292949,29874
PLT,90,1,76183,63749
PLT,90,2,52523,46858
PLT,90,3,38453,35246
PLT,90,4,28849,26600
PLT,90,5,22354,20731
PLT,90,NULL,82461,61734
PLYM,1,0,103,0
PLYM,1,NULL,196,2
PLYM,2,0,162,0
PLYM,2,NULL,137,2
PLYM,4,0,185,0
PLYM,4,NULL,114,2
PLYM,7,0,192,0
PLYM,7,NULL,107,2
PLYM,30,0,209,1
PLYM,30,NULL,90,1
PLYM,90,0,218,1
PLYM,90,NULL,81,1
PNOREP,1,0,1,0
PNOREP,1,NULL,35,19
PNOREP,2,0,1,0
PNOREP,2,NULL,35,19
PNOREP,4,0,2,1
PNOREP,4,1,2,1
PNOREP,4,NULL,32,17
PNOREP,7,0,2,1
PNOREP,7,1,3,2
PNOREP,7,NULL,31,16
PNOREP,30,0,2,1
PNOREP,30,1,3,2
PNOREP,30,NULL,31,16
PNOREP,90,0,2,1
PNOREP,90,1,3,2
PNOREP,90,NULL,31,16
PO2A,1,0,36273,1694
PO2A,1,1,1796,467
PO2A,1,2,251,90
PO2A,1,3,52,21
PO2A,1,4,14,5
PO2A,1,5,4,0
PO2A,1,NULL,24202,2424
PO2A,2,0,36944,1808
PO2A,2,1,1886,492
PO2A,2,2,276,93
PO2A,2,3,63,23
PO2A,2,4,15,6
PO2A,2,5,4,0
PO2A,2,NULL,23404,2279
PO2A,4,0,37669,1938
PO2A,4,1,1998,509
PO2A,4,2,299,102
PO2A,4,3,68,24
PO2A,4,4,18,8
PO2A,4,5,6,1
PO2A,4,NULL,22532,2118
PO2A,7,0,38320,2042
PO2A,7,1,2090,526
PO2A,7,2,317,106
PO2A,7,3,69,24
PO2A,7,4,18,8
PO2A,7,5,7,1
PO2A,7,NULL,21769,1993
PO2A,30,0,39314,2225
PO2A,30,1,2226,562
PO2A,30,2,359,115
PO2A,30,3,79,25
PO2A,30,4,20,8
PO2A,30,5,7,1
PO2A,30,NULL,20585,1764
PO2A,90,0,39785,2277
PO2A,90,1,2284,570
PO2A,90,2,371,118
PO2A,90,3,83,26
PO2A,90,4,21,8
PO2A,90,5,7,1
PO2A,90,NULL,20039,1700
PORU,1,0,1,1
PORU,1,1,1,1
PORU,1,NULL,43,39
PORU,2,0,1,1
PORU,2,1,1,1
PORU,2,NULL,43,39
PORU,4,0,1,1
PORU,4,1,2,2
PORU,4,NULL,42,38
PORU,7,0,1,1
PORU,7,1,2,2
PORU,7,NULL,42,38
PORU,30,0,1,1
PORU,30,1,2,2
PORU,30,NULL,42,38
PORU,90,0,1,1
PORU,90,1,2,2
PORU,90,NULL,42,38
PRIMIDONE,1,NULL,3,1
PRIMIDONE,2,NULL,3,1
PRIMIDONE,4,NULL,3,1
PRIMIDONE,7,NULL,3,1
PRIMIDONE,30,NULL,3,1
PRIMIDONE,90,NULL,3,1
PRMY,1,0,1604,1
PRMY,1,1,3,0
PRMY,1,NULL,3610,3
PRMY,2,0,2442,1
PRMY,2,1,3,0
PRMY,2,NULL,2772,3
PRMY,4,0,2840,1
PRMY,4,1,4,0
PRMY,4,NULL,2373,3
PRMY,7,0,2973,1
PRMY,7,1,4,0
PRMY,7,NULL,2240,3
PRMY,30,0,3256,1
PRMY,30,1,4,0
PRMY,30,NULL,1957,3
PRMY,90,0,3392,1
PRMY,90,1,4,0
PRMY,90,NULL,1821,3
PROCTL,1,0,297,25
PROCTL,1,1,98,65
PROCTL,1,2,5,4
PROCTL,1,3,1,1
PROCTL,1,NULL,2832,913
PROCTL,2,0,508,54
PROCTL,2,1,128,90
PROCTL,2,2,43,34
PROCTL,2,3,3,3
PROCTL,2,4,1,1
PROCTL,2,NULL,2550,826
PROCTL,4,0,630,72
PROCTL,4,1,130,86
PROCTL,4,2,36,27
PROCTL,4,3,25,20
PROCTL,4,4,13,13
PROCTL,4,5,1,1
PROCTL,4,NULL,2398,789
PROCTL,7,0,706,91
PROCTL,7,1,148,96
PROCTL,7,2,36,27
PROCTL,7,3,19,15
PROCTL,7,4,11,10
PROCTL,7,5,6,6
PROCTL,7,NULL,2299,755
PROCTL,30,0,815,128
PROCTL,30,1,190,110
PROCTL,30,2,52,39
PROCTL,30,3,18,13
PROCTL,30,4,8,7
PROCTL,30,5,6,6
PROCTL,30,NULL,2131,692
PROCTL,90,0,853,146
PROCTL,90,1,203,115
PROCTL,90,2,52,38
PROCTL,90,3,21,16
PROCTL,90,4,9,7
PROCTL,90,5,6,6
PROCTL,90,NULL,2076,667
PROINSULIN,1,0,5,3
PROINSULIN,1,1,5,3
PROINSULIN,1,NULL,34,13
PROINSULIN,2,0,6,4
PROINSULIN,2,1,5,3
PROINSULIN,2,NULL,33,12
PROINSULIN,4,0,9,4
PROINSULIN,4,1,8,5
PROINSULIN,4,2,2,2
PROINSULIN,4,NULL,25,8
PROINSULIN,7,0,11,4
PROINSULIN,7,1,8,5
PROINSULIN,7,2,2,2
PROINSULIN,7,NULL,23,8
PROINSULIN,30,0,13,4
PROINSULIN,30,1,8,5
PROINSULIN,30,2,2,2
PROINSULIN,30,NULL,21,8
PROINSULIN,90,0,13,4
PROINSULIN,90,1,8,5
PROINSULIN,90,2,2,2
PROINSULIN,90,NULL,21,8
PROLINE,1,0,1,1
PROLINE,1,NULL,32,22
PROLINE,2,0,1,1
PROLINE,2,1,1,0
PROLINE,2,NULL,31,22
PROLINE,4,0,1,1
PROLINE,4,1,1,0
PROLINE,4,NULL,31,22
PROLINE,7,0,1,1
PROLINE,7,1,1,0
PROLINE,7,NULL,31,22
PROLINE,30,0,1,1
PROLINE,30,1,1,0
PROLINE,30,NULL,31,22
PROLINE,90,0,1,1
PROLINE,90,1,1,0
PROLINE,90,NULL,31,22
PROPAF,1,1,1,0
PROPAF,1,NULL,5,2
PROPAF,2,1,1,0
PROPAF,2,NULL,5,2
PROPAF,4,0,1,0
PROPAF,4,1,1,0
PROPAF,4,NULL,4,2
PROPAF,7,0,1,0
PROPAF,7,1,1,0
PROPAF,7,NULL,4,2
PROPAF,30,0,1,0
PROPAF,30,1,1,0
PROPAF,30,NULL,4,2
PROPAF,90,0,1,0
PROPAF,90,1,1,0
PROPAF,90,NULL,4,2
PSA,1,0,15,1
PSA,1,1,25,23
PSA,1,NULL,765,506
PSA,2,0,18,1
PSA,2,1,27,25
PSA,2,NULL,760,504
PSA,4,0,21,1
PSA,4,1,27,25
PSA,4,NULL,757,504
PSA,7,0,22,1
PSA,7,1,28,26
PSA,7,NULL,755,503
PSA,30,0,24,1
PSA,30,1,30,28
PSA,30,NULL,751,501
PSA,90,0,30,3
PSA,90,1,31,29
PSA,90,NULL,744,498
PT,1,0,147007,5271
PT,1,1,15473,9121
PT,1,2,1196,784
PT,1,3,234,178
PT,1,4,75,63
PT,1,5,19,16
PT,1,NULL,147058,33419
PT,2,0,206420,8389
PT,2,1,18580,10650
PT,2,2,6029,4236
PT,2,3,744,526
PT,2,4,253,198
PT,2,5,65,52
PT,2,NULL,78866,24709
PT,4,0,212625,9112
PT,4,1,15998,8307
PT,4,2,5281,3457
PT,4,3,3665,2911
PT,4,4,1918,1533
PT,4,5,270,211
PT,4,NULL,70960,23018
PT,7,0,215954,9635
PT,7,1,16369,8459
PT,7,2,5504,3592
PT,7,3,2546,1906
PT,7,4,1393,1081
PT,7,5,883,703
PT,7,NULL,66590,21895
PT,30,0,221820,10479
PT,30,1,17129,8740
PT,30,2,5886,3769
PT,30,3,2748,2013
PT,30,4,1550,1176
PT,30,5,960,750
PT,30,NULL,58816,20099
PT,90,0,225637,11088
PT,90,1,17622,8947
PT,90,2,6252,3939
PT,90,3,2917,2113
PT,90,4,1655,1241
PT,90,5,1025,787
PT,90,NULL,53599,18763
PTH,1,0,85,20
PTH,1,1,38,27
PTH,1,NULL,1550,540
PTH,2,0,137,34
PTH,2,1,68,39
PTH,2,NULL,1468,514
PTH,4,0,220,64
PTH,4,1,92,50
PTH,4,2,3,1
PTH,4,NULL,1358,472
PTH,7,0,284,82
PTH,7,1,108,56
PTH,7,2,3,1
PTH,7,NULL,1278,448
PTH,30,0,324,92
PTH,30,1,119,64
PTH,30,2,5,1
PTH,30,NULL,1225,430
PTH,90,0,349,104
PTH,90,1,130,70
PTH,90,2,9,3
PTH,90,3,1,0
PTH,90,NULL,1184,410
PTT,1,0,84335,10067
PTT,1,1,31254,22225
PTT,1,2,6294,4746
PTT,1,3,2529,2136
PTT,1,4,1077,963
PTT,1,5,355,319
PTT,1,NULL,96732,50467
PTT,2,0,104014,13156
PTT,2,1,32277,22343
PTT,2,2,15504,11959
PTT,2,3,4116,3241
PTT,2,4,2141,1802
PTT,2,5,1110,976
PTT,2,NULL,61702,35910
PTT,4,0,106909,13878
PTT,4,1,25649,16624
PTT,4,2,11672,8533
PTT,4,3,9983,8091
PTT,4,4,6346,5332
PTT,4,5,1881,1565
PTT,4,NULL,56220,33465
PTT,7,0,108416,14333
PTT,7,1,25846,16649
PTT,7,2,11996,8739
PTT,7,3,6792,5299
PTT,7,4,4343,3547
PTT,7,5,3037,2562
PTT,7,NULL,53155,31993
PTT,30,0,111223,15205
PTT,30,1,26561,16991
PTT,30,2,12451,9004
PTT,30,3,7151,5496
PTT,30,4,4557,3671
PTT,30,5,3143,2617
PTT,30,NULL,47524,29391
PTT,90,0,113056,15872
PTT,90,1,26984,17242
PTT,90,2,12888,9258
PTT,90,3,7426,5671
PTT,90,4,4747,3809
PTT,90,5,3292,2716
PTT,90,NULL,43797,27511
PUFATOT,1,0,1,0
PUFATOT,1,NULL,10,3
PUFATOT,2,0,1,0
PUFATOT,2,NULL,10,3
PUFATOT,4,0,1,0
PUFATOT,4,1,1,0
PUFATOT,4,NULL,9,3
PUFATOT,7,0,1,0
PUFATOT,7,1,1,0
PUFATOT,7,NULL,9,3
PUFATOT,30,0,4,1
PUFATOT,30,1,1,1
PUFATOT,30,2,1,0
PUFATOT,30,NULL,5,1
PUFATOT,90,0,4,1
PUFATOT,90,1,1,1
PUFATOT,90,2,1,0
PUFATOT,90,NULL,5,1
PYRU,1,0,10,1
PYRU,1,1,2,0
PYRU,1,NULL,33,8
PYRU,2,0,10,1
PYRU,2,1,2,0
PYRU,2,NULL,33,8
PYRU,4,0,11,2
PYRU,4,1,2,0
PYRU,4,NULL,32,7
PYRU,7,0,11,2
PYRU,7,1,2,0
PYRU,7,NULL,32,7
PYRU,30,0,11,2
PYRU,30,1,2,0
PYRU,30,NULL,32,7
PYRU,90,0,11,2
PYRU,90,1,2,0
PYRU,90,NULL,32,7
QUINIDINE,1,NULL,8,5
QUINIDINE,2,1,1,1
QUINIDINE,2,NULL,7,4
QUINIDINE,4,0,1,1
QUINIDINE,4,1,1,1
QUINIDINE,4,NULL,6,3
QUINIDINE,7,0,1,1
QUINIDINE,7,1,1,1
QUINIDINE,7,NULL,6,3
QUINIDINE,30,0,1,1
QUINIDINE,30,1,1,1
QUINIDINE,30,NULL,6,3
QUINIDINE,90,0,1,1
QUINIDINE,90,1,1,1
QUINIDINE,90,NULL,6,3
RBC,1,0,358053,7584
RBC,1,1,47113,29500
RBC,1,2,4501,3126
RBC,1,3,876,679
RBC,1,4,280,227
RBC,1,5,88,68
RBC,1,NULL,286165,61634
RBC,2,0,503555,11863
RBC,2,1,48776,29672
RBC,2,2,21480,16255
RBC,2,3,3204,2407
RBC,2,4,878,684
RBC,2,5,328,262
RBC,2,NULL,118563,41420
RBC,4,0,513614,12464
RBC,4,1,39735,21679
RBC,4,2,16131,11515
RBC,4,3,11770,9702
RBC,4,4,7203,6107
RBC,4,5,1551,1272
RBC,4,NULL,105996,39167
RBC,7,0,516965,12802
RBC,7,1,39554,21481
RBC,7,2,16193,11496
RBC,7,3,8560,6806
RBC,7,4,4920,4070
RBC,7,5,3125,2653
RBC,7,NULL,101552,38061
RBC,30,0,526185,13855
RBC,30,1,39159,21131
RBC,30,2,16292,11445
RBC,30,3,8733,6890
RBC,30,4,5178,4237
RBC,30,5,3323,2764
RBC,30,NULL,90277,35573
RBC,90,0,533078,15111
RBC,90,1,38773,20818
RBC,90,2,16348,11413
RBC,90,3,8907,6969
RBC,90,4,5422,4381
RBC,90,5,3545,2930
RBC,90,NULL,81781,33185
RBCCSF,1,0,535,100
RBCCSF,1,1,145,57
RBCCSF,1,2,6,4
RBCCSF,1,3,1,0
RBCCSF,1,NULL,3858,733
RBCCSF,2,0,752,130
RBCCSF,2,1,170,64
RBCCSF,2,2,12,8
RBCCSF,2,3,2,0
RBCCSF,2,NULL,3609,692
RBCCSF,4,0,1139,169
RBCCSF,4,1,214,79
RBCCSF,4,2,22,8
RBCCSF,4,3,5,2
RBCCSF,4,4,1,0
RBCCSF,4,NULL,3164,636
RBCCSF,7,0,1383,194
RBCCSF,7,1,248,89
RBCCSF,7,2,28,11
RBCCSF,7,3,6,2
RBCCSF,7,4,2,0
RBCCSF,7,NULL,2878,598
RBCCSF,30,0,1742,267
RBCCSF,30,1,321,110
RBCCSF,30,2,43,17
RBCCSF,30,3,14,6
RBCCSF,30,4,4,0
RBCCSF,30,NULL,2421,494
RBCCSF,90,0,1872,300
RBCCSF,90,1,338,112
RBCCSF,90,2,53,20
RBCCSF,90,3,16,8
RBCCSF,90,4,4,0
RBCCSF,90,NULL,2262,454
RDW,1,0,301942,16514
RDW,1,1,88278,70365
RDW,1,2,14179,11747
RDW,1,3,4306,3664
RDW,1,4,1594,1397
RDW,1,5,447,384
RDW,1,NULL,286165,102722
RDW,2,0,422348,24394
RDW,2,1,85473,66008
RDW,2,2,50126,43641
RDW,2,3,11608,10069
RDW,2,4,4602,4031
RDW,2,5,1980,1752
RDW,2,NULL,118565,54891
RDW,4,0,430838,25011
RDW,4,1,60419,43186
RDW,4,2,33223,27748
RDW,4,3,30067,26918
RDW,4,4,21483,19585
RDW,4,5,6931,6263
RDW,4,NULL,105996,50859
RDW,7,0,433708,25272
