base_name	Window Size	Prior Consecutive Normal	Total Count	Normal Count
LABSNA	90	NULL	19	15
LABUCORT	1	NULL	19	16
LABUCORT	2	NULL	19	16
LABUCORT	4	NULL	19	16
LABUCORT	30	NULL	19	16
LABUCORT	90	NULL	19	16
LABTBIL	2	2	19	18
LABTCDIF	30	3	19	19
LABTEGCP	30	4	19	11
LABTT	2	2	19	17
LABTYPSNI	1	0	19	19
LABTYPSNI	2	0	19	19
LABTYPSNI	4	0	19	19
LABTYPSNI	7	0	19	19
LABTYPSNI	30	0	19	19
LABTYPSNI	90	0	19	19
LABUCORT	1	0	19	16
LABUCORT	7	NULL	19	16
LABURNC	4	3	19	17
LABVBG	4	2	19	0
LABVBG	7	2	19	0
LABVBG	30	2	19	0
LABVBG	90	2	19	0
LABWDCS	7	2	19	14
LABYA1AS	4	1	19	15
LABYA1AS	7	1	19	15
LABYAMNOR	4	0	19	2
LABYAMNOR	7	0	19	2
LABYAMNOR	30	0	19	2
LABYAMNOR	90	0	19	2
LABYCERU	2	1	19	15
LABYCERU	4	1	19	15
LABYCERU	7	1	19	15
LABYCOPPR	7	1	19	11
LABYFT3	30	1	19	13
LABYFT3	90	1	19	12
LABYPTHRP	7	1	19	19
LABYVD125	7	0	19	9
LABYVD125	30	0	19	9
LABYVD125	90	0	19	9
LAB11070R	7	1	18	13
LAB11070R	30	1	18	13
LAB11070R	90	1	18	13
LAB11071R	4	1	18	16
LAB11242R	90	1	18	17
LAB12330R	4	0	18	11
LAB12811R	2	0	18	11
LABABG	4	2	18	0
LABACTHO	1	3	18	13
LABADPCRQ	2	1	18	18
LABAFBC	4	5	18	18
LABALKP	90	1	18	13
LABAMIPOL	90	0	18	3
LABANAS	90	2	18	12
LABASPPCP	1	0	18	15
LABASPPCP	2	0	18	15
LABASPPCP	4	0	18	15
LABASPPCP	7	0	18	15
LABASPPCP	7	NULL	18	15
LABASPPCP	30	0	18	15
LABASPPCP	90	0	18	15
LABB12	4	2	18	18
LABB2GP1	90	1	18	16
LABBACIDS	7	1	18	16
LABC4	1	1	18	17
LABCA199	1	1	18	14
LABCA199	2	1	18	14
LABCMVQT	7	4	18	18
LABCMVRC	30	0	18	16
LABCMVRC	90	0	18	16
LABDBIL	4	4	18	16
LABDIC	1	2	18	2
LABDVEFLA	1	0	18	17
LABEBVQP	30	3	18	16
LABFACT9	1	1	18	9
LABFACT9	2	1	18	9
LABFACT9	4	1	18	9
LABFACT9	7	1	18	9
LABFACT9	30	1	18	9
LABFACT9	90	1	18	9
LABFER	2	2	18	17
LABFHV12	4	1	18	17
LABFUNIDS	30	0	18	15
LABFUNIDS	90	0	18	15
LABGGT	7	5	18	17
LABGGT	30	5	18	17
LABGGT	90	5	18	17
LABGNTPRL	30	4	18	18
LABGNTPRL	90	4	18	18
LABHAP	2	3	18	17
LABHCPQ	7	1	18	17
LABHGBP	30	5	18	18
LABHGBS	7	NULL	18	15
LABHHV6QT	7	1	18	13
LABHMCY	4	1	18	17
LABLPDC	1	1	18	14
LABMYCPA	4	3	18	7
LABMYCPA	7	3	18	7
LABMYO	4	3	18	16
LABOAPE	7	3	18	18
LABPLTAGG	4	0	18	12
LABPLTAGG	7	0	18	12
LABPLTAGG	30	0	18	12
LABPLTAGG	90	0	18	12
LABPROTS	7	1	18	14
LABQFTBG	2	1	18	16
LABSNA	1	0	18	14
LABSNA	2	0	18	14
LABSNA	4	0	18	14
LABSNA	7	0	18	14
LABSNA	30	0	18	14
LABSNA	90	0	18	14
LABSTRONG	7	1	18	17
LABSTRONG	30	1	18	17
LABSTRONG	90	1	18	17
LABSWTCL	1	0	18	17
LABSWTCL	7	NULL	18	17
LABASPPCP	1	NULL	18	15
LABASPPCP	2	NULL	18	15
LABASPPCP	4	NULL	18	15
LABASPPCP	30	NULL	18	15
LABASPPCP	90	NULL	18	15
LABHGBS	1	NULL	18	15
LABHGBS	2	NULL	18	15
LABHGBS	4	NULL	18	15
LABHGBS	30	NULL	18	15
LABHGBS	90	NULL	18	15
LABSWTCL	1	NULL	18	17
LABSWTCL	2	NULL	18	17
LABSWTCL	4	NULL	18	17
LABTBILFR	30	3	18	18
LABSWTCL	30	NULL	18	17
LABSWTCL	90	NULL	18	17
LABTOBPRL	2	2	18	14
LABTT	4	3	18	15
LABUCORT	2	0	18	16
LABUEOS	1	2	18	17
LABVBG	1	2	18	0
LABVBG	2	2	18	0
LABVCUL	90	4	18	18
LABVCULR	4	1	18	18
LABVD25H	2	1	18	14
LABWDCS	4	2	18	14
LABYCOPPR	4	1	18	10
LABYFFATQ	4	1	18	11
LABYMEXIL	1	0	18	8
LABYMEXIL	2	0	18	8
LABYUMYO	4	1	18	9
LABYUMYO	7	1	18	9
LABYUMYO	30	1	18	9
LABYUMYO	90	1	18	9
LAB11071R	2	1	17	16
LAB11198R	1	0	17	5
LAB11198R	2	0	17	5
LAB11198R	4	0	17	5
LAB11198R	7	0	17	5
LAB11198R	7	NULL	17	5
LAB11198R	30	0	17	5
LAB11198R	90	0	17	5
LAB12292R	1	0	17	10
LAB12796R	1	0	17	7
LAB12811R	4	0	17	11
LAB12811R	7	0	17	11
LAB12811R	30	0	17	11
LAB12811R	90	0	17	11
LABACTHO	2	3	17	12
LABALKP	30	1	17	13
LABANER	4	5	17	16
LABBUN	4	2	17	13
LABCBCS	90	1	17	9
LABCMVIGM	2	1	17	15
LABCRP	7	4	17	14
LABCRP	30	5	17	12
LABCYLEX	7	0	17	9
LABDBIL	1	2	17	15
LABDSDNA	2	1	17	14
LABDVEFLA	2	0	17	16
LABDVEFLA	4	0	17	16
LABDVEFLA	7	0	17	16
LABDVEFLA	30	0	17	16
LABDVEFLA	90	0	17	16
LABDVEHV	1	1	17	10
LABEBPCRQ	90	4	17	17
LABEBVC	1	0	17	11
LABEBVC	2	0	17	11
LABEBVC	4	0	17	11
LABEBVC	7	0	17	11
LABEBVC	7	NULL	17	11
LABEBVC	30	0	17	11
LABEBVC	90	0	17	11
LABEP1	2	2	17	11
LABFACT8	2	3	17	13
LABFLUAPX	90	2	17	17
LABFT4	90	4	17	17
LABFT4ED	30	0	17	9
LABFT4ED	90	0	17	9
LABFVARZ	1	1	17	17
LABGNTPRL	7	4	17	17
LABHBSQL	7	1	17	15
LABHCPQ	4	1	17	16
LABHCTX	1	3	17	14
LABHCTX	30	4	17	13
LABHCTX	90	4	17	13
LABHFP	7	4	17	9
LABHMCY	1	1	17	16
LABHPVHR2	1	0	17	13
LABHPVHR2	2	0	17	13
LABHPVHR2	4	0	17	13
LABHPVHR2	7	0	17	13
LABHPVHR2	7	NULL	17	13
LABHPVHR2	30	0	17	13
LABHPVHR2	90	0	17	13
LABHV6DNA	2	1	17	16
LABISOSR	7	NULL	17	16
LABLEGDA	90	3	17	17
LABLEVETL	2	1	17	15
LABLIL	30	4	17	13
LABLPD	30	2	17	15
LABMETB	4	5	17	11
LABMMAS	90	1	17	16
LABORAERO	4	2	17	15
LABPHEN	2	4	17	12
LABPLASMN	2	0	17	12
LABPROTC	7	1	17	12
LABREPT	30	5	17	14
LABREPT	90	5	17	14
LABSTOOLC	90	2	17	14
LABSTRONG	4	1	17	16
LABSWTCL	2	0	17	16
LABSWTCL	4	0	17	16
LABSWTCL	7	0	17	16
LABSWTCL	30	0	17	16
LABSWTCL	90	0	17	16
LABTBIL	4	3	17	17
LABTBIL	7	3	17	17
LAB11198R	1	NULL	17	5
LAB11198R	2	NULL	17	5
LAB11198R	4	NULL	17	5
LAB11198R	30	NULL	17	5
LAB11198R	90	NULL	17	5
LABEBVC	1	NULL	17	11
LABEBVC	2	NULL	17	11
LABEBVC	4	NULL	17	11
LABTBPCRS	30	2	17	14
LABEBVC	30	NULL	17	11
LABTBPCRS	90	2	17	14
LABEBVC	90	NULL	17	11
LABHPVHR2	1	NULL	17	13
LABHPVHR2	2	NULL	17	13
LABHPVHR2	4	NULL	17	13
LABHPVHR2	30	NULL	17	13
LABHPVHR2	90	NULL	17	13
LABISOSR	1	NULL	17	16
LABISOSR	2	NULL	17	16
LABISOSR	4	NULL	17	16
LABISOSR	30	NULL	17	16
LABISOSR	90	NULL	17	16
LABYAMIO	1	NULL	17	10
LABYAMIO	2	NULL	17	10
LABYAMIO	4	NULL	17	10
LABYAMIO	30	NULL	17	10
LABTEGCP	90	4	17	9
LABYAMIO	90	NULL	17	10
LABYTADID	1	NULL	17	12
LABYTADID	2	NULL	17	12
LABYTADID	4	NULL	17	12
LABYTADID	30	NULL	17	12
LABYTADID	90	NULL	17	12
LABUCORT	4	0	17	15
LABUCORT	7	0	17	15
LABUCORT	30	0	17	15
LABUCORT	90	0	17	15
LABUTPRAN	30	1	17	5
LABWDC	30	2	17	11
LABWDCG	90	2	17	14
LABWDCS	2	2	17	14
LABYAMIO	1	0	17	10
LABYAMIO	2	0	17	10
LABYAMIO	4	0	17	10
LABYAMIO	7	0	17	10
LABYAMIO	7	NULL	17	10
LABYAMIO	30	0	17	10
LABYAMIO	90	0	17	10
LABYCERU	1	1	17	14
LABYMETFF	7	1	17	12
LABYMETFF	30	1	17	12
LABYMETFF	90	1	17	12
LABYMEXIL	4	0	17	7
LABYPREAL	2	2	17	13
LABYTADID	7	NULL	17	12
LAB11037R	7	NULL	16	10
LAB11060R	30	1	16	11
LAB11068R	4	1	16	15
LAB11068R	7	1	16	15
LAB11068R	30	1	16	15
LAB11068R	90	1	16	15
LAB11090R	1	0	16	12
LAB11090R	2	0	16	12
LAB11090R	4	0	16	12
LAB11090R	7	0	16	12
LAB11090R	7	NULL	16	12
LAB11090R	30	0	16	12
LAB11090R	90	0	16	12
LAB11179R	7	NULL	16	12
LAB11982R	90	1	16	11
LAB12292R	2	0	16	9
LAB12762R	4	2	16	11
LAB12796R	2	0	16	7
LAB12796R	4	0	16	7
LABABG	1	2	16	0
LABABG	2	2	16	0
LABADPCRQ	1	1	16	16
LABALT	90	2	16	15
LABANAS	30	2	16	11
LABANTIM	90	1	16	15
LABANTIXA	1	1	16	2
LABB12	2	2	16	16
LABBHB	1	1	16	9
LABBHB	2	1	16	9
LABC3	1	1	16	15
LABCA	1	3	16	14
LABCBCS	4	1	16	9
LABCBCS	7	1	16	9
LABCBCS	30	1	16	9
LABCLGC2	4	1	16	16
LABCRPLC	90	2	16	16
LABDBIL	30	5	16	15
LABDBIL	90	5	16	14
LABDVEVH	90	2	16	14
LABEBVPAN	2	1	16	16
LABEBVQL	4	0	16	9
LABFCUL	2	5	16	16
LABFER	4	2	16	15
LABFER	7	2	16	15
LABFLUAPX	30	2	16	16
LABGH	4	1	16	15
LABGH	7	1	16	15
LABGH	30	1	16	15
LABGH	90	1	16	15
LABGIARS	2	1	16	16
LABGLNF	2	3	16	16
LABHCTX	7	4	16	13
LABHFP	4	4	16	10
LABHIAB	90	2	16	13
LABHMCY	2	1	16	15
LABIGG	30	2	16	11
LABKWB	2	1	16	14
LABKWB	4	1	16	14
LABKWB	7	1	16	14
LABKWB	30	1	16	14
LABKWB	90	1	16	14
LABLAMOL	30	1	16	13
LABMYCPA	1	2	16	10
LABORAERO	2	2	16	15
LABPALB	30	5	16	12
LABPCINR	1	1	16	4
LABPCINR	2	1	16	4
LABPCINR	4	1	16	4
LABPCTNI	4	4	16	15
LABPCTNI	7	4	16	15
LABPLASMN	2	1	16	13
LABPROINS	4	0	16	8
LABPROTS	4	1	16	13
LABREPT	7	5	16	14
LABRETIC	90	3	16	9
LABSTLCX	90	2	16	15
LABTBIL	90	4	16	14
LABTBILFR	90	3	16	16
LABTEGCP	2	2	16	7
LAB11037R	1	NULL	16	10
LAB11037R	2	NULL	16	10
LAB11037R	4	NULL	16	10
LAB11037R	30	NULL	16	10
LAB11037R	90	NULL	16	10
LAB11090R	1	NULL	16	12
LAB11090R	2	NULL	16	12
LAB11090R	4	NULL	16	12
LAB11090R	30	NULL	16	12
LAB11090R	90	NULL	16	12
LAB11179R	1	NULL	16	12
LAB11179R	2	NULL	16	12
LAB11179R	4	NULL	16	12
LAB11179R	30	NULL	16	12
LAB11179R	90	NULL	16	12
LABYUVMA	1	NULL	16	10
LABYUVMA	2	NULL	16	10
LABYUVMA	4	NULL	16	10
LABYUVMA	30	NULL	16	10
LABYUVMA	90	NULL	16	10
LABTRIG	1	2	16	15
LABUA	4	3	16	15
LABUA	90	4	16	11
LABVCULR	90	2	16	16
LABVZVQLP	90	1	16	12
LABWDCG	30	2	16	13
LABWNVAB	90	1	16	14
LABYA1AS	2	1	16	14
LABYBOH	1	1	16	11
LABYFT3	7	1	16	11
LABYFVPA	7	1	16	9
LABYFVPA	30	1	16	8
LABYSTOSM	4	1	16	11
LABYTADID	1	0	16	12
LABYTADID	2	0	16	12
LABYTADID	4	0	16	12
LABYTADID	7	0	16	12
LABYTADID	30	0	16	12
LABYTADID	90	0	16	12
LABYUVMA	1	0	16	10
LABYUVMA	2	0	16	10
LABYUVMA	4	0	16	10
LABYUVMA	7	0	16	10
LABYUVMA	7	NULL	16	10
LABYUVMA	30	0	16	10
LABYUVMA	90	0	16	10
LAB11041R	2	2	15	10
LAB11044R	1	0	15	7
LAB11044R	2	0	15	7
LAB11044R	4	0	15	7
LAB11044R	7	0	15	7
LAB11044R	7	NULL	15	7
LAB11049R	4	2	15	10
LAB11049R	7	2	15	10
LAB11049R	30	2	15	10
LAB11049R	90	2	15	10
LAB11068R	2	1	15	14
LAB11070R	4	1	15	11
LAB11096R	90	1	15	14
LAB11179R	1	0	15	11
LAB11179R	2	0	15	11
LAB11179R	4	0	15	11
LAB12050R	1	0	15	13
LAB12050R	2	0	15	13
LAB12050R	4	0	15	13
LAB12050R	7	0	15	13
LAB12050R	7	NULL	15	13
LAB12050R	30	0	15	13
LAB12050R	90	0	15	13
LAB12330R	7	0	15	9
LABADVQT	4	1	15	14
LABAFBCF	30	2	15	15
LABALT	30	2	15	14
LABAMY	2	4	15	15
LABANTIM	30	1	15	14
LABCBCO	2	4	15	12
LABCBCS	1	1	15	8
LABCDTPCR	30	4	15	10
LABCMVM	4	1	15	12
LABCMVPQ	4	5	15	15
LABCO2	90	1	15	14
LABCRPLC	4	2	15	15
LABCRYO	90	1	15	14
LABCSFCT	7	2	15	11
LABCZPL	2	1	15	6
LABDVERV	30	3	15	15
LABDVERVP	90	4	15	13
LABDVERVR	30	1	15	13
LABEBVQL	7	0	15	9
LABEBVQL	30	0	15	9
LABEBVQL	90	0	15	9
LABEBVQP	90	4	15	15
LABESRP	1	2	15	14
LABESRP	7	3	15	11
LABFCUL	1	5	15	15
LABFOL	30	2	15	13
LABGH	2	1	15	13
LABGNTPOL	7	1	15	3
LABGNTPOL	30	1	15	3
LABGNTPOL	90	1	15	3
LABGNTPRL	30	5	15	14
LABGNTPRL	90	5	15	14
LABHBCT	7	1	15	14
LABHBODY	1	0	15	14
LABHBODY	2	0	15	14
LABHBSQL	4	1	15	14
LABHGBP	4	3	15	13
LABHHV6QT	4	1	15	10
LABHIAB	30	2	15	12
LABISOSR	1	0	15	15
LABISOSR	2	0	15	15
LABISOSR	4	0	15	15
LABISOSR	7	0	15	15
LABISOSR	30	0	15	15
LABISOSR	90	0	15	15
LABLAMOL	2	1	15	15
LABLAMOL	4	1	15	15
LABLAMOL	7	1	15	13
LABLEVETL	1	1	15	13
LABMALAR	2	3	15	15
LABMMAS	7	1	15	14
LABMMAS	30	1	15	14
LABORAERO	1	2	15	14
LABPCTNI	1	4	15	14
LABPLTFUN	90	1	15	9
LABPROCT	7	4	15	14
LABPROCT	90	4	15	13
LABPROTC	4	1	15	11
LABQFTB	1	1	15	13
LABRETIC	4	3	15	9
LABRETIC	30	3	15	9
LABSTRONG	1	1	15	15
LABTBPCRS	7	2	15	12
LAB11044R	1	NULL	15	7
LAB11044R	2	NULL	15	7
LAB11044R	4	NULL	15	7
LAB11044R	30	NULL	15	7
LAB11044R	90	NULL	15	7
LAB12050R	1	NULL	15	13
LAB12050R	2	NULL	15	13
LAB12050R	4	NULL	15	13
LAB12050R	30	NULL	15	13
LAB12050R	90	NULL	15	13
LABYTRAB	1	NULL	15	13
LABYTRAB	2	NULL	15	13
LABYTRAB	4	NULL	15	13
LABYTRAB	30	NULL	15	13
LABYTRAB	90	NULL	15	13
LABTOBPRL	30	3	15	12
LABUAPRN	4	2	15	6
LABUEP	7	2	15	10
LABUNA	7	2	15	12
LABVZVQLP	30	1	15	11
LABWNVAB	30	1	15	13
LABYCP	90	2	15	12
LABYFT3	2	1	15	11
LABYFT3	4	1	15	11
LABYFVPA	90	1	15	8
LABYMEXIL	7	0	15	6
LABYMEXIL	30	0	15	6
LABYMEXIL	90	0	15	6
LABYPROIN	1	0	15	11
LABYTRAB	1	0	15	13
LABYTRAB	2	0	15	13
LABYTRAB	4	0	15	13
LABYTRAB	7	0	15	13
LABYTRAB	7	NULL	15	13
LABYTRAB	30	0	15	13
LABYTRAB	90	0	15	13
LAB11037R	1	0	14	10
LAB11037R	2	0	14	10
LAB11044R	30	0	14	7
LAB11044R	90	0	14	7
LAB11096R	7	1	14	13
LAB11096R	30	1	14	13
LAB11098R	90	1	14	10
LAB11240R	7	NULL	14	12
LAB11242R	30	1	14	13
LAB12292R	4	0	14	9
LAB12330R	2	1	14	13
LAB12796R	7	0	14	7
LAB12853R	1	0	14	10
LAB12853R	7	NULL	14	10
LABA1C	7	3	14	13
LABA1C	90	4	14	12
LABAFBD	7	5	14	14
LABANAS	7	2	14	10
LABANTIM	7	1	14	13
LABAPHSAB	30	1	14	13
LABAPHSAB	90	1	14	13
LABAST	1	1	14	11
LABAT3	1	1	14	9
LABB2GP1	7	1	14	13
LABB2GP1	30	1	14	13
LABBACIDS	2	1	14	13
LABBACIDS	4	1	14	13
LABBMT2	7	3	14	6
LABCMVIGM	1	1	14	12
LABCMVP	30	3	14	13
LABCO2	30	1	14	13
LABCRP	4	4	14	10
LABCRPLFC	90	1	14	14
LABCSFC	7	5	14	14
LABCSFCT	90	3	14	12
LABCTC	7	2	14	14
LABEBVPAN	1	1	14	14
LABEBVQP	30	4	14	14
LABFCULS	1	0	14	9
LABFCULS	2	0	14	9
LABFCULS	4	0	14	9
LABFCULS	7	0	14	9
LABFCULS	7	NULL	14	9
LABFCULS	30	0	14	9
LABFCULS	90	0	14	9
LABFCYST	7	NULL	14	6
LABFIBANT	1	0	14	7
LABFLDC	2	3	14	12
LABFMYAB	2	1	14	12
LABFOL	7	2	14	12
LABGIARS	1	1	14	14
LABGLNF	2	5	14	14
LABGLNF	4	3	14	14
LABGLNF	7	3	14	14
LABGLNF	30	3	14	14
LABGLNF	90	3	14	14
LABHAVM	1	1	14	14
LABHBODY	4	0	14	13
LABHBODY	7	0	14	13
LABHBODY	30	0	14	13
LABHBODY	90	0	14	13
LABHGBS	1	0	14	13
LABHSVQLP	90	1	14	12
LABHSVZL	2	1	14	12
LABINSLF	2	3	14	13
LABINSLF	30	2	14	14
LABINSLF	90	2	14	14
LABLEISAB	7	NULL	14	13
LABLPD	2	2	14	14
LABLPD	4	2	14	13
LABLPD	7	2	14	13
LABMETHB	2	4	14	13
LABOAPE	4	3	14	14
LABOF	1	0	14	12
LABOF	2	0	14	12
LABOF	4	0	14	12
LABOF	7	0	14	12
LABOF	7	NULL	14	12
LABOF	30	0	14	12
LABOF	90	0	14	12
LABORANER	90	3	14	13
LABPCTNI	2	4	14	13
LABPLASMN	4	0	14	11
LABPLASMN	7	0	14	11
LABPLASMN	30	0	14	11
LABPLASMN	90	0	14	11
LABPLTFUN	7	1	14	8
LABPLTFUN	30	1	14	8
LABPROINS	7	0	14	8
LABRBCMOR	1	0	14	12
LABRBCMOR	2	0	14	12
LABRBCMOR	4	0	14	12
LABRBCMOR	7	0	14	12
LABRBCMOR	7	NULL	14	12
LABRBCMOR	30	0	14	12
LABRBCMOR	90	0	14	12
LABRESP	2	3	14	13
LABRESPCR	30	2	14	10
LABTBIL	4	4	14	14
LABTBPCRS	4	2	14	11
LAB11240R	1	NULL	14	12
LAB11240R	2	NULL	14	12
LAB11240R	4	NULL	14	12
LAB11240R	30	NULL	14	12
LAB11240R	90	NULL	14	12
LAB12853R	1	NULL	14	10
LAB12853R	2	NULL	14	10
LAB12853R	4	NULL	14	10
LAB12853R	30	NULL	14	10
LAB12853R	90	NULL	14	10
LABFCULS	1	NULL	14	9
LABFCULS	2	NULL	14	9
LABFCULS	4	NULL	14	9
LABFCULS	30	NULL	14	9
LABFCULS	90	NULL	14	9
LABFCYST	1	NULL	14	6
LABFCYST	2	NULL	14	6
LABFCYST	4	NULL	14	6
LABFCYST	30	NULL	14	6
LABFCYST	90	NULL	14	6
LABLEISAB	1	NULL	14	13
LABLEISAB	2	NULL	14	13
LABLEISAB	4	NULL	14	13
LABLEISAB	30	NULL	14	13
LABLEISAB	90	NULL	14	13
LABOF	1	NULL	14	12
LABOF	2	NULL	14	12
LABOF	4	NULL	14	12
LABOF	30	NULL	14	12
LABOF	90	NULL	14	12
LABRBCMOR	1	NULL	14	12
LABRBCMOR	2	NULL	14	12
LABRBCMOR	4	NULL	14	12
LABRBCMOR	30	NULL	14	12
LABRBCMOR	90	NULL	14	12
LABTXCAB	1	NULL	14	13
LABTXCAB	2	NULL	14	13
LABTXCAB	4	NULL	14	13
LABTXCAB	30	NULL	14	13
LABTXCAB	90	NULL	14	13
LABYACE	1	NULL	14	10
LABYACE	2	NULL	14	10
LABYACE	4	NULL	14	10
LABYACE	30	NULL	14	10
LABYACE	90	NULL	14	10
LABYLYSO	1	NULL	14	10
LABYLYSO	2	NULL	14	10
LABYLYSO	4	NULL	14	10
LABYLYSO	30	NULL	14	10
LABYLYSO	90	NULL	14	10
LABTSH	7	3	14	12
LABTSH	90	4	14	13
LABTXCAB	1	0	14	13
LABTXCAB	2	0	14	13
LABTXCAB	4	0	14	13
LABTXCAB	7	0	14	13
LABTXCAB	7	NULL	14	13
LABTXCAB	30	0	14	13
LABTXCAB	90	0	14	13
LABUK	7	1	14	12
LABUK	30	1	14	12
LABUK	90	1	14	12
LABUTPRAN	7	1	14	4
LABVCULR	2	1	14	14
LABVD25H	1	1	14	10
LABWDCG	7	2	14	11
LABWDCS	1	2	14	13
LABYACE	1	0	14	10
LABYACE	7	NULL	14	10
LABYCP	30	2	14	11
LABYHGBP	7	2	14	13
LABYHGBP	90	1	14	12
LABYLYSO	1	0	14	10
LABYLYSO	2	0	14	10
LABYLYSO	4	0	14	10
LABYLYSO	7	0	14	10
LABYLYSO	7	NULL	14	10
LABYLYSO	30	0	14	10
LABYLYSO	90	0	14	10
LABYMETFF	4	1	14	10
LABYPROIN	2	0	14	10
LABYPTHRP	4	1	14	14
LAB11036R	4	3	13	11
LAB11049R	2	2	13	8
LAB11060R	7	1	13	9
LAB11067R	7	NULL	13	10
LAB11179R	7	0	13	9
LAB11179R	30	0	13	9
LAB11179R	90	0	13	9
LAB11199R	30	1	13	12
LAB11199R	90	1	13	12
LAB11240R	1	0	13	11
LAB11240R	2	0	13	11
LAB11240R	4	0	13	11
LAB11240R	7	0	13	11
LAB11240R	30	0	13	11
LAB11240R	90	0	13	11
LAB11242R	7	1	13	12
LAB12090R	1	0	13	7
LAB12090R	2	0	13	7
LAB12090R	4	0	13	7
LAB12090R	7	0	13	7
LAB12090R	7	NULL	13	7
LAB12292R	7	0	13	9
LAB12292R	30	0	13	9
LAB12292R	90	0	13	9
LAB12330R	4	1	13	12
LABANCA	2	1	13	12
LABANER	2	5	13	12
LABANTIM	2	1	13	12
LABANTIM	4	1	13	12
LABAPHSA2	90	1	13	12
LABAPHSAB	7	1	13	12
LABASQ	90	2	13	10
LABAST	90	2	13	10
LABBLCA	30	1	13	12
LABBLCTIP	4	3	13	13
LABBUN	30	3	13	9
LABCA	30	4	13	11
LABCA	90	4	13	11
LABCBCO	4	5	13	5
LABCLGC2	1	1	13	13
LABCLGC2	2	1	13	13
LABCORTS	1	4	13	11
LABCORTS	2	3	13	8
LABCRPLFB	90	1	13	13
LABCRPLFC	30	1	13	12
LABCSFC	1	2	13	13
LABCSFCT	4	2	13	10
LABCYLEX	30	0	13	8
LABCYSCSF	7	NULL	13	12
LABDATBSI	30	2	13	13
LABDVEIAR	1	0	13	8
LABDVEIAR	2	0	13	8
LABDVEIAR	4	0	13	8
LABDVEIAR	7	0	13	8
LABDVEIAR	7	NULL	13	8
LABDVEIAR	30	0	13	8
LABDVEIAR	90	0	13	8
LABDVEVH	30	2	13	11
LABESRP	30	4	13	12
LABFER	4	3	13	13
LABFHIVQA	1	0	13	11
LABFHIVQA	2	0	13	11
LABFHIVQA	4	0	13	11
LABFHIVQA	7	0	13	11
LABFHIVQA	7	NULL	13	11
LABFHIVQA	30	0	13	11
LABFHIVQA	90	0	13	11
LABFLDB	30	4	13	13
LABFOL	4	2	13	12
LABFUNIDI	1	0	13	10
LABFUNIDI	2	0	13	10
LABFUNIDI	4	0	13	10
LABFUNIDI	7	0	13	10
LABFUNIDI	7	NULL	13	10
LABFUNIDI	30	0	13	10
LABFUNIDI	90	0	13	10
LABGLF	4	2	13	9
LABGLF	7	2	13	9
LABGLF	30	2	13	9
LABGLF	90	2	13	9
LABGNTPOL	4	1	13	3
LABHBCT	4	1	13	12
LABHBPQ	7	1	13	12
LABHBSAG	7	2	13	13
LABHBSQL	2	1	13	12
LABHGBS	2	0	13	12
LABHGBS	4	0	13	12
LABHGBS	7	0	13	12
LABHGBS	30	0	13	12
LABHGBS	90	0	13	12
LABHIVWBL	7	2	13	13
LABHSVGM	90	1	13	13
LABHSVPCR	4	1	13	7
LABHSVQLP	30	1	13	11
LABHSVZL	1	1	13	11
LABINSLF	4	2	13	13
LABINSLF	7	2	13	13
LABINSLF	7	3	13	13
LABINSLF	7	4	13	13
LABINSLF	30	3	13	13
LABINSLF	30	4	13	13
LABINSLF	90	3	13	13
LABINSLF	90	4	13	13
LABKWB	1	1	13	11
LABLIDOL	1	5	13	13
LABMALAR	4	3	13	13
LABMALAR	7	3	13	13
LABMALAR	30	3	13	13
LABMALAR	90	3	13	13
LABMETB	2	4	13	8
LABNH3	2	4	13	13
LABNH3	4	5	13	11
LABNORW	1	1	13	13
LABNORW	90	2	13	13
LABPALB	4	2	13	11
LABPCCG4V	7	1	13	1
LABPCEC4V	1	1	13	1
LABPCEC4V	2	1	13	1
LABPCEC4V	4	1	13	1
LABPCEC4V	7	1	13	1
LABPLTFUN	4	1	13	8
LABPROINS	30	0	13	8
LABPROINS	90	0	13	8
LABPROTS	2	1	13	12
LABRESPG	90	4	13	12
LABRETIC	4	4	13	11
LABRETIC	7	3	13	8
LABSIROL	4	5	13	11
LABSTRONG	2	1	13	13
LABTHEOL	7	4	13	9
LABTHEOL	30	4	13	9
LABTHEOL	90	4	13	10
LABTOBPRL	4	2	13	12
LABTOBPRL	4	3	13	9
LABTRFN	1	1	13	12
LAB11067R	1	NULL	13	10
LAB11067R	2	NULL	13	10
LAB11067R	4	NULL	13	10
LAB11067R	30	NULL	13	10
LAB11067R	90	NULL	13	10
LAB12090R	1	NULL	13	7
LAB12090R	2	NULL	13	7
LAB12090R	4	NULL	13	7
LAB12090R	30	NULL	13	7
LAB12090R	90	NULL	13	7
LABCYSCSF	1	NULL	13	12
LABCYSCSF	2	NULL	13	12
LABCYSCSF	4	NULL	13	12
LABCYSCSF	30	NULL	13	12
LABCYSCSF	90	NULL	13	12
LABDVEIAR	1	NULL	13	8
LABDVEIAR	2	NULL	13	8
LABTSH	4	3	13	11
LABDVEIAR	4	NULL	13	8
LABDVEIAR	30	NULL	13	8
LABDVEIAR	90	NULL	13	8
LABFHIVQA	1	NULL	13	11
LABFHIVQA	2	NULL	13	11
LABFHIVQA	4	NULL	13	11
LABFHIVQA	30	NULL	13	11
LABFHIVQA	90	NULL	13	11
LABFUNIDI	1	NULL	13	10
LABFUNIDI	2	NULL	13	10
