base_name,window,consecutive,total,normal
PHCAI,30,2,6388,4274
PHCAI,30,3,3523,2457
PHCAI,30,4,2136,1579
PHCAI,30,5,4711,3643
PHCAI,90,1,12522,7791
PHCAI,90,2,6423,4290
PHCAI,90,3,3557,2479
PHCAI,90,4,2167,1600
PHCAI,90,5,4802,3702
PHENFR,1,1,11,10
PHENFR,1,2,1,1
PHENFR,2,1,16,14
PHENFR,2,2,7,6
PHENFR,2,3,1,1
PHENFR,4,1,12,9
PHENFR,4,2,11,10
PHENFR,4,3,6,4
PHENFR,4,4,5,4
PHENFR,7,1,12,8
PHENFR,7,2,5,5
PHENFR,7,3,4,3
PHENFR,7,4,6,4
PHENFR,7,5,8,7
PHENFR,30,1,13,10
PHENFR,30,2,8,6
PHENFR,30,3,6,4
PHENFR,30,4,4,2
PHENFR,30,5,13,12
PHENFR,90,1,15,12
PHENFR,90,2,8,6
PHENFR,90,3,6,4
PHENFR,90,4,4,2
PHENFR,90,5,13,12
PHENTOT,1,1,6,5
PHENTOT,2,1,5,5
PHENTOT,2,2,2,1
PHENTOT,4,1,8,6
PHENTOT,4,2,3,2
PHENTOT,7,1,9,6
PHENTOT,7,2,3,2
PHENTOT,30,1,13,7
PHENTOT,30,2,4,3
PHENTOT,90,1,14,7
PHENTOT,90,2,4,3
PHGAST,2,1,1,0
PHGAST,4,1,1,0
PHGAST,7,1,1,0
PHGAST,30,1,1,0
PHGAST,90,1,1,0
PHUCRU,7,1,1,0
PHUCRU,30,1,1,0
PHUCRU,90,1,1,0
PLT,1,1,162357,145964
PLT,1,2,32363,29642
PLT,1,3,10686,9866
PLT,1,4,4238,3926
PLT,1,5,1663,1548
PLT,2,1,145558,129061
PLT,2,2,106387,98119
PLT,2,3,28096,25885
PLT,2,4,13121,12169
PLT,2,5,13693,12907
PLT,4,1,86756,73800
PLT,4,2,59186,53548
PLT,4,3,68601,63805
PLT,4,4,54375,50933
PLT,4,5,46716,43921
PLT,7,1,83352,70577
PLT,7,2,56831,51265
PLT,7,3,41107,38065
PLT,7,4,29717,27726
PLT,7,5,107682,100951
PLT,30,1,79279,66621
PLT,30,2,54180,48539
PLT,30,3,39248,36149
PLT,30,4,28956,26835
PLT,30,5,124357,116153
PLT,90,1,76183,63749
PLT,90,2,52523,46858
PLT,90,3,38453,35246
PLT,90,4,28849,26600
PLT,90,5,135531,126300
PNOREP,4,1,2,1
PNOREP,7,1,3,2
PNOREP,30,1,3,2
PNOREP,90,1,3,2
PO2A,1,1,1796,467
PO2A,1,2,251,90
PO2A,1,3,52,21
PO2A,1,4,14,5
PO2A,1,5,4,0
PO2A,2,1,1886,492
PO2A,2,2,276,93
PO2A,2,3,63,23
PO2A,2,4,15,6
PO2A,2,5,4,0
PO2A,4,1,1998,509
PO2A,4,2,299,102
PO2A,4,3,68,24
PO2A,4,4,18,8
PO2A,4,5,8,2
PO2A,7,1,2090,526
PO2A,7,2,317,106
PO2A,7,3,69,24
PO2A,7,4,18,8
PO2A,7,5,9,2
PO2A,30,1,2226,562
PO2A,30,2,359,115
PO2A,30,3,79,25
PO2A,30,4,20,8
PO2A,30,5,9,2
PO2A,90,1,2284,570
PO2A,90,2,371,118
PO2A,90,3,83,26
PO2A,90,4,21,8
PO2A,90,5,9,2
PORU,1,1,1,1
PORU,2,1,1,1
PORU,4,1,2,2
PORU,7,1,2,2
PORU,30,1,2,2
PORU,90,1,2,2
PRMY,1,1,3,0
PRMY,2,1,3,0
PRMY,4,1,4,0
PRMY,7,1,4,0
PRMY,30,1,4,0
PRMY,90,1,4,0
PROCTL,1,1,98,65
PROCTL,1,2,5,4
PROCTL,1,3,1,1
PROCTL,2,1,128,90
PROCTL,2,2,43,34
PROCTL,2,3,3,3
PROCTL,2,4,1,1
PROCTL,4,1,130,86
PROCTL,4,2,36,27
PROCTL,4,3,25,20
PROCTL,4,4,13,13
PROCTL,4,5,1,1
PROCTL,7,1,148,96
PROCTL,7,2,36,27
PROCTL,7,3,19,15
PROCTL,7,4,11,10
PROCTL,7,5,14,14
PROCTL,30,1,190,110
PROCTL,30,2,52,39
PROCTL,30,3,18,13
PROCTL,30,4,8,7
PROCTL,30,5,19,19
PROCTL,90,1,203,115
PROCTL,90,2,52,38
PROCTL,90,3,21,16
PROCTL,90,4,9,7
PROCTL,90,5,19,19
PROINSULIN,1,1,5,3
PROINSULIN,2,1,5,3
PROINSULIN,4,1,8,5
PROINSULIN,4,2,2,2
PROINSULIN,7,1,8,5
PROINSULIN,7,2,2,2
PROINSULIN,30,1,8,5
PROINSULIN,30,2,2,2
PROINSULIN,90,1,8,5
PROINSULIN,90,2,2,2
PROLINE,2,1,1,0
PROLINE,4,1,1,0
PROLINE,7,1,1,0
PROLINE,30,1,1,0
PROLINE,90,1,1,0
PROPAF,1,1,1,0
PROPAF,2,1,1,0
PROPAF,4,1,1,0
PROPAF,7,1,1,0
PROPAF,30,1,1,0
PROPAF,90,1,1,0
PSA,1,1,25,23
PSA,2,1,27,25
PSA,4,1,27,25
PSA,7,1,28,26
PSA,30,1,30,28
PSA,90,1,31,29
PT,1,1,15473,9121
PT,1,2,1196,784
PT,1,3,234,178
PT,1,4,75,63
PT,1,5,24,21
PT,2,1,18580,10650
PT,2,2,6029,4236
PT,2,3,744,526
PT,2,4,253,198
PT,2,5,175,149
PT,4,1,15998,8307
PT,4,2,5281,3457
PT,4,3,3665,2911
PT,4,4,1918,1533
PT,4,5,620,519
PT,7,1,16369,8459
PT,7,2,5504,3592
PT,7,3,2546,1906
PT,7,4,1393,1081
PT,7,5,2711,2289
PT,30,1,17129,8740
PT,30,2,5886,3769
PT,30,3,2748,2013
PT,30,4,1550,1176
PT,30,5,3118,2581
PT,90,1,17622,8947
PT,90,2,6252,3939
PT,90,3,2917,2113
PT,90,4,1655,1241
PT,90,5,3385,2766
PTH,1,1,38,27
PTH,2,1,68,39
PTH,4,1,92,50
PTH,4,2,3,1
PTH,7,1,108,56
PTH,7,2,3,1
PTH,30,1,119,64
PTH,30,2,5,1
PTH,90,1,130,70
PTH,90,2,9,3
PTH,90,3,1,0
PTT,1,1,31254,22225
PTT,1,2,6294,4746
PTT,1,3,2529,2136
PTT,1,4,1077,963
PTT,1,5,556,507
PTT,2,1,32277,22343
PTT,2,2,15504,11959
PTT,2,3,4116,3241
PTT,2,4,2141,1802
PTT,2,5,3023,2700
PTT,4,1,25649,16624
PTT,4,2,11672,8533
PTT,4,3,9983,8091
PTT,4,4,6346,5332
PTT,4,5,5998,5188
PTT,7,1,25846,16649
PTT,7,2,11996,8739
PTT,7,3,6792,5299
PTT,7,4,4343,3547
PTT,7,5,12229,10551
PTT,30,1,26561,16991
PTT,30,2,12451,9004
PTT,30,3,7151,5496
PTT,30,4,4557,3671
PTT,30,5,13310,11353
PTT,90,1,26984,17242
PTT,90,2,12888,9258
PTT,90,3,7426,5671
PTT,90,4,4747,3809
PTT,90,5,13879,11748
PUFATOT,4,1,1,0
PUFATOT,7,1,1,0
PUFATOT,30,1,1,1
PUFATOT,30,2,1,0
PUFATOT,90,1,1,1
PUFATOT,90,2,1,0
PYRU,1,1,2,0
PYRU,2,1,2,0
PYRU,4,1,2,0
PYRU,7,1,2,0
PYRU,30,1,2,0
PYRU,90,1,2,0
QUINIDINE,2,1,1,1
QUINIDINE,4,1,1,1
QUINIDINE,7,1,1,1
QUINIDINE,30,1,1,1
QUINIDINE,90,1,1,1
RBC,1,1,47113,29500
RBC,1,2,4501,3126
RBC,1,3,876,679
RBC,1,4,280,227
RBC,1,5,129,106
RBC,2,1,48776,29672
RBC,2,2,21480,16255
RBC,2,3,3204,2407
RBC,2,4,878,684
RBC,2,5,661,555
RBC,4,1,39735,21679
RBC,4,2,16131,11515
RBC,4,3,11770,9702
RBC,4,4,7203,6107
RBC,4,5,2668,2222
RBC,7,1,39554,21481
RBC,7,2,16193,11496
RBC,7,3,8560,6806
RBC,7,4,4920,4070
RBC,7,5,9373,8140
RBC,30,1,39159,21131
RBC,30,2,16292,11445
RBC,30,3,8733,6890
RBC,30,4,5178,4237
RBC,30,5,11293,9725
RBC,90,1,38773,20818
RBC,90,2,16348,11413
RBC,90,3,8907,6969
RBC,90,4,5422,4381
RBC,90,5,12808,10979
RBCCSF,1,1,145,57
RBCCSF,1,2,6,4
RBCCSF,1,3,1,0
RBCCSF,2,1,170,64
RBCCSF,2,2,12,8
RBCCSF,2,3,2,0
RBCCSF,4,1,214,79
RBCCSF,4,2,22,8
RBCCSF,4,3,5,2
RBCCSF,4,4,1,0
RBCCSF,7,1,248,89
RBCCSF,7,2,28,11
RBCCSF,7,3,6,2
RBCCSF,7,4,2,0
RBCCSF,30,1,321,110
RBCCSF,30,2,43,17
RBCCSF,30,3,14,6
RBCCSF,30,4,4,0
RBCCSF,90,1,338,112
RBCCSF,90,2,53,20
RBCCSF,90,3,16,8
RBCCSF,90,4,4,0
RDW,1,1,88278,70365
RDW,1,2,14179,11747
RDW,1,3,4306,3664
RDW,1,4,1594,1397
RDW,1,5,636,545
RDW,2,1,85473,66008
RDW,2,2,50126,43641
RDW,2,3,11608,10069
RDW,2,4,4602,4031
RDW,2,5,4378,3920
RDW,4,1,60419,43186
RDW,4,2,33223,27748
RDW,4,3,30067,26918
RDW,4,4,21483,19585
RDW,4,5,15074,13647
RDW,7,1,59474,42272
RDW,7,2,32470,27028
RDW,7,3,20407,17912
RDW,7,4,13210,11865
RDW,7,5,36279,33323
RDW,30,1,58519,41214
RDW,30,2,32075,26527
RDW,30,3,20274,17683
RDW,30,4,13259,11837
RDW,30,5,40848,37264
RDW,90,1,58091,40676
RDW,90,2,32081,26361
RDW,90,3,20440,17736
RDW,90,4,13572,12018
RDW,90,5,43198,39130
RHFT,1,1,3,3
RHFT,2,1,3,3
RHFT,4,1,3,3
RHFT,7,1,4,4
RHFT,30,1,5,5
RHFT,90,1,6,6
RIST,1,1,11,9
RIST,2,1,12,11
RIST,2,2,5,4
RIST,4,1,12,11
RIST,4,2,7,6
RIST,4,3,2,2
RIST,7,1,12,12
RIST,7,2,7,5
RIST,7,3,1,1
RIST,7,4,1,1
RIST,7,5,1,1
RIST,30,1,12,12
RIST,30,2,7,6
RIST,30,3,2,1
RIST,30,4,1,1
RIST,30,5,1,1
RIST,90,1,12,12
RIST,90,2,7,6
RIST,90,3,2,1
RIST,90,4,1,1
RIST,90,5,1,1
SACIGA,2,1,2,2
SACIGA,4,1,4,4
SACIGA,7,1,5,5
SACIGA,30,1,5,5
SACIGA,90,1,5,5
SACIGG,2,1,2,2
SACIGG,4,1,5,5
SACIGG,7,1,6,6
SACIGG,30,1,6,6
SACIGG,90,1,6,6
SELENIUM,30,1,1,0
SELENIUM,90,1,2,1
SEROTONIN,1,1,1,1
SEROTONIN,2,1,1,1
SEROTONIN,4,1,1,1
SEROTONIN,7,1,1,1
SEROTONIN,30,1,1,1
SEROTONIN,90,1,1,1
SPG,1,1,6341,6013
SPG,1,2,1866,1826
SPG,1,3,2201,2178
SPG,1,4,965,954
SPG,1,5,301,298
SPG,2,1,8857,8452
SPG,2,2,1784,1744
SPG,2,3,842,826
SPG,2,4,793,787
SPG,2,5,3356,3320
SPG,4,1,12825,12345
SPG,4,2,2593,2523
SPG,4,3,1181,1162
SPG,4,4,779,772
SPG,4,5,4029,3983
SPG,7,1,15345,14819
SPG,7,2,4235,4122
SPG,7,3,1485,1458
SPG,7,4,829,819
SPG,7,5,4388,4338
SPG,30,1,16352,15782
SPG,30,2,7017,6828
SPG,30,3,3489,3417
SPG,30,4,1939,1899
SPG,30,5,6246,6173
SPG,90,1,16457,15870
SPG,90,2,7858,7643
SPG,90,3,4303,4192
SPG,90,4,2587,2524
SPG,90,5,8328,8222
SPLACW,1,1,537,492
SPLACW,1,2,415,379
SPLACW,1,3,298,275
SPLACW,1,4,221,212
SPLACW,1,5,181,170
SPLACW,2,1,519,475
SPLACW,2,2,404,370
SPLACW,2,3,275,253
SPLACW,2,4,189,182
SPLACW,2,5,299,281
SPLACW,4,1,507,465
SPLACW,4,2,386,351
SPLACW,4,3,270,249
SPLACW,4,4,184,177
SPLACW,4,5,359,338
SPLACW,7,1,504,462
SPLACW,7,2,383,349
SPLACW,7,3,264,243
SPLACW,7,4,182,174
SPLACW,7,5,384,362
SPLACW,30,1,491,450
SPLACW,30,2,379,347
SPLACW,30,3,269,246
SPLACW,30,4,189,177
SPLACW,30,5,417,393
SPLACW,90,1,487,446
SPLACW,90,2,378,345
SPLACW,90,3,270,247
SPLACW,90,4,190,178
SPLACW,90,5,430,405
SSA,1,1,1,1
SSA,2,1,1,1
SSA,4,1,1,1
SSA,7,1,1,1
SSA,30,1,1,1
SSA,90,1,1,1
SSB,1,1,1,1
SSB,2,1,1,1
SSB,4,1,1,1
SSB,7,1,2,2
SSB,30,1,4,3
SSB,90,1,4,3
T4,1,1,5,4
T4,2,1,5,4
T4,4,1,5,4
T4,7,1,5,4
T4,30,1,5,4
T4,90,1,5,4
TBIL,1,1,56776,47233
TBIL,1,2,6349,5533
TBIL,1,3,1385,1243
TBIL,1,4,455,410
TBIL,1,5,121,110
TBIL,2,1,61383,49446
TBIL,2,2,35533,30795
TBIL,2,3,5589,4900
TBIL,2,4,2464,2248
TBIL,2,5,1579,1453
TBIL,4,1,38147,28286
TBIL,4,2,21064,17243
TBIL,4,3,26773,23643
TBIL,4,4,18550,16804
TBIL,4,5,7905,7206
TBIL,7,1,36612,26817
TBIL,7,2,21041,17073
TBIL,7,3,14063,11899
TBIL,7,4,9473,8245
TBIL,7,5,33440,30648
TBIL,30,1,36263,26004
TBIL,30,2,20612,16437
TBIL,30,3,13582,11336
TBIL,30,4,9713,8304
TBIL,30,5,39167,35613
TBIL,90,1,36107,25618
TBIL,90,2,20674,16320
TBIL,90,3,13698,11354
TBIL,90,4,9795,8309
TBIL,90,5,41912,37924
TCO2A,1,1,13779,8294
TCO2A,1,2,5984,3911
TCO2A,1,3,2995,2052
TCO2A,1,4,1525,1068
TCO2A,1,5,1419,992
TCO2A,2,1,13736,8195
TCO2A,2,2,6063,3874
TCO2A,2,3,3037,2071
TCO2A,2,4,1627,1130
TCO2A,2,5,2086,1485
TCO2A,4,1,13813,8193
TCO2A,4,2,6142,3899
TCO2A,4,3,3106,2083
TCO2A,4,4,1677,1153
TCO2A,4,5,2380,1679
TCO2A,7,1,13913,8211
TCO2A,7,2,6221,3928
TCO2A,7,3,3160,2112
TCO2A,7,4,1716,1176
TCO2A,7,5,2504,1758
TCO2A,30,1,14063,8240
TCO2A,30,2,6367,3981
TCO2A,30,3,3268,2148
TCO2A,30,4,1769,1209
TCO2A,30,5,2643,1834
TCO2A,90,1,14156,8258
TCO2A,90,2,6429,4006
TCO2A,90,3,3302,2167
TCO2A,90,4,1785,1221
TCO2A,90,5,2680,1855
TESBIO,4,1,1,1
TESBIO,7,1,3,3
TESBIO,30,1,2,2
TESBIO,30,2,1,1
TESBIO,30,3,1,1
TESBIO,90,1,2,2
TESBIO,90,2,1,1
TESBIO,90,3,1,1
TESTOS,1,1,2,2
TESTOS,2,1,4,3
TESTOS,4,1,8,6
TESTOS,7,1,9,6
TESTOS,30,1,10,7
TESTOS,30,2,1,1
TESTOS,90,1,14,10
TESTOS,90,2,2,2
TESTOSBIO,2,1,1,1
TESTOSBIO,4,1,1,1
TESTOSBIO,7,1,1,1
TESTOSBIO,30,1,1,1
TESTOSBIO,90,1,2,2
TESTOSFREE,1,1,13,0
TESTOSFREE,2,1,13,1
TESTOSFREE,2,2,1,0
TESTOSFREE,4,1,13,1
TESTOSFREE,4,2,1,0
TESTOSFREE,7,1,13,1
TESTOSFREE,7,2,1,0
TESTOSFREE,30,1,13,1
TESTOSFREE,30,2,1,0
TESTOSFREE,90,1,14,1
TESTOSFREE,90,2,1,0
TGL,1,1,1142,1042
TGL,1,2,31,29
TGL,2,1,1559,1391
TGL,2,2,339,312
TGL,2,3,15,15
TGL,4,1,2619,2240
TGL,4,2,352,308
TGL,4,3,251,229
TGL,4,4,149,142
TGL,4,5,6,6
TGL,7,1,2464,2074
TGL,7,2,1024,886
TGL,7,3,202,180
TGL,7,4,84,77
TGL,7,5,242,229
TGL,30,1,2108,1759
TGL,30,2,851,720
TGL,30,3,479,407
TGL,30,4,329,287
TGL,30,5,675,615
TGL,90,1,2199,1836
TGL,90,2,894,749
TGL,90,3,491,422
TGL,90,4,305,262
TGL,90,5,788,716
TNI,1,1,3498,1738
TNI,1,2,1110,726
TNI,1,3,297,204
TNI,1,4,61,43
TNI,1,5,1,1
TNI,2,1,3545,1733
TNI,2,2,1075,683
TNI,2,3,344,229
TNI,2,4,136,91
TNI,2,5,91,62
TNI,4,1,3615,1754
TNI,4,2,1117,696
TNI,4,3,376,243
TNI,4,4,151,99
TNI,4,5,110,71
TNI,7,1,3678,1756
TNI,7,2,1148,708
TNI,7,3,393,248
TNI,7,4,161,107
TNI,7,5,120,76
TNI,30,1,3768,1752
TNI,30,2,1209,722
TNI,30,3,438,262
TNI,30,4,186,116
TNI,30,5,156,100
TNI,90,1,3809,1749
TNI,90,2,1245,729
TNI,90,3,479,279
TNI,90,4,205,128
TNI,90,5,174,106
TOBRATROUGH,1,1,30,21
TOBRATROUGH,1,2,3,2
TOBRATROUGH,2,1,40,30
TOBRATROUGH,2,2,15,11
TOBRATROUGH,2,3,2,1
TOBRATROUGH,4,1,54,39
TOBRATROUGH,4,2,9,8
TOBRATROUGH,4,3,11,7
TOBRATROUGH,4,4,5,4
TOBRATROUGH,7,1,69,46
TOBRATROUGH,7,2,17,15
TOBRATROUGH,7,3,8,5
TOBRATROUGH,7,4,4,3
TOBRATROUGH,7,5,4,3
TOBRATROUGH,30,1,82,54
TOBRATROUGH,30,2,20,17
TOBRATROUGH,30,3,10,7
TOBRATROUGH,30,4,6,5
TOBRATROUGH,30,5,5,3
TOBRATROUGH,90,1,88,54
TOBRATROUGH,90,2,24,18
TOBRATROUGH,90,3,11,7
TOBRATROUGH,90,4,6,5
TOBRATROUGH,90,5,5,3
TOPIRAMATE,1,1,1,1
TOPIRAMATE,2,1,3,3
TOPIRAMATE,2,2,2,2
TOPIRAMATE,4,1,2,2
TOPIRAMATE,4,2,1,1
TOPIRAMATE,4,3,3,3
TOPIRAMATE,7,1,3,2
TOPIRAMATE,7,2,1,1
TOPIRAMATE,7,3,1,1
TOPIRAMATE,7,4,1,1
TOPIRAMATE,7,5,1,1
TOPIRAMATE,30,1,3,2
TOPIRAMATE,30,2,1,1
TOPIRAMATE,30,3,1,1
TOPIRAMATE,30,4,1,1
TOPIRAMATE,30,5,1,1
TOPIRAMATE,90,1,5,4
TOPIRAMATE,90,2,1,1
TOPIRAMATE,90,3,1,1
TOPIRAMATE,90,4,1,1
TOPIRAMATE,90,5,1,1
TP,1,1,67744,55328
TP,1,2,6056,5104
TP,1,3,1070,953
TP,1,4,332,302
TP,1,5,119,109
TP,2,1,71416,57353
TP,2,2,40841,35807
TP,2,3,5151,4491
TP,2,4,2004,1838
TP,2,5,1227,1151
TP,4,1,45582,33303
TP,4,2,23966,19929
TP,4,3,29525,26902
TP,4,4,20761,19219
TP,4,5,6720,6234
TP,7,1,44935,32581
TP,7,2,23781,19658
TP,7,3,15386,13457
TP,7,4,10440,9462
TP,7,5,35142,33001
TP,30,1,43746,31568
TP,30,2,23631,19355
TP,30,3,15284,13167
TP,30,4,10692,9595
TP,30,5,42987,40153
TP,90,1,42698,30798
TP,90,2,23555,19211
TP,90,3,15482,13261
TP,90,4,10970,9782
TP,90,5,48226,44820
TPCSF,1,1,38,18
TPCSF,2,1,84,53
TPCSF,2,2,1,1
TPCSF,4,1,137,87
TPCSF,4,2,22,17
TPCSF,7,1,156,92
TPCSF,7,2,36,22
TPCSF,7,3,25,24
TPCSF,7,4,1,1
TPCSF,30,1,195,117
TPCSF,30,2,49,32
TPCSF,30,3,20,16
TPCSF,30,4,8,8
TPCSF,30,5,26,24
TPCSF,90,1,220,130
TPCSF,90,2,58,37
TPCSF,90,3,19,16
TPCSF,90,4,11,11
TPCSF,90,5,31,28
TRYPTASE,1,1,1,1
TRYPTASE,2,1,4,3
TRYPTASE,4,1,4,3
TRYPTASE,7,1,4,3
TRYPTASE,30,1,4,3
TRYPTASE,30,2,1,1
TRYPTASE,90,1,4,3
TRYPTASE,90,2,1,1
U1RNPAB,1,1,1,1
U1RNPAB,2,1,1,1
U1RNPAB,4,1,1,1
U1RNPAB,7,1,1,1
U1RNPAB,30,1,1,1
U1RNPAB,90,1,1,1
UALBCR,1,1,1,0
UALBCR,2,1,2,2
UALBCR,2,2,1,0
UALBCR,4,1,4,3
UALBCR,4,2,1,0
UALBCR,7,1,5,4
UALBCR,7,2,1,0
UALBCR,30,1,4,3
UALBCR,30,2,2,1
UALBCR,90,1,4,3
UALBCR,90,2,2,1
UCORT,2,1,1,0
UCORT,4,1,1,0
UCORT,7,1,1,0
UCORT,30,1,1,0
UCORT,90,1,2,0
UCR,1,1,1259,1181
UCR,1,2,117,112
UCR,1,3,21,21
UCR,1,4,2,2
UCR,1,5,3,3
UCR,2,1,1670,1586
UCR,2,2,226,219
UCR,2,3,48,48
UCR,2,4,12,12
UCR,2,5,9,9
UCR,4,1,1949,1869
UCR,4,2,365,350
UCR,4,3,98,96
UCR,4,4,31,31
UCR,4,5,26,26
UCR,7,1,2134,2053
UCR,7,2,482,467
UCR,7,3,124,121
UCR,7,4,40,39
UCR,7,5,55,54
UCR,30,1,2421,2344
UCR,30,2,746,726
UCR,30,3,251,249
UCR,30,4,89,88
UCR,30,5,89,86
UCR,90,1,2542,2468
UCR,90,2,870,846
UCR,90,3,336,334
UCR,90,4,140,136
UCR,90,5,135,132
UMET,1,1,8,0
UMET,2,1,8,0
UMET,4,1,10,2
UMET,7,1,12,4
UMET,30,1,13,5
UMET,90,1,13,5
UMETF,1,1,5,4
UMETF,2,1,8,7
UMETF,2,2,1,1
UMETF,4,1,8,6
UMETF,4,2,1,1
UMETF,4,3,2,2
UMETF,7,1,12,9
UMETF,7,2,1,1
UMETF,7,3,1,1
UMETF,7,4,1,1
UMETF,30,1,14,11
UMETF,30,2,1,1
UMETF,30,3,1,1
UMETF,30,4,1,1
UMETF,90,1,16,12
UMETF,90,2,2,2
UMETF,90,3,1,1
UMETF,90,4,1,1
UMYOG,1,1,1,0
UMYOG,2,1,2,0
UMYOG,4,1,2,0
UMYOG,7,1,2,0
UMYOG,30,1,2,0
UMYOG,90,1,2,0
UNORMET,4,1,2,2
UNORMET,7,1,4,4
UNORMET,30,1,5,5
UNORMET,90,1,5,5
UNORMETF,1,1,4,2
UNORMETF,2,1,7,5
UNORMETF,2,2,1,1
UNORMETF,4,1,6,3
UNORMETF,4,2,1,1
UNORMETF,4,3,2,2
UNORMETF,7,1,7,3
UNORMETF,7,2,1,1
UNORMETF,7,3,1,1
UNORMETF,7,4,1,1
UNORMETF,30,1,8,3
UNORMETF,30,2,1,1
UNORMETF,30,3,1,1
UNORMETF,30,4,1,1
UNORMETF,90,1,8,3
UNORMETF,90,2,1,1
UNORMETF,90,3,1,1
UNORMETF,90,4,1,1
UNUCRU,1,1,28,22
UNUCRU,1,2,1,1
UNUCRU,2,1,40,32
UNUCRU,2,2,1,1
UNUCRU,2,3,1,1
UNUCRU,4,1,50,41
UNUCRU,4,2,3,2
UNUCRU,4,3,1,1
UNUCRU,7,1,61,52
UNUCRU,7,2,4,3
UNUCRU,7,3,1,1
UNUCRU,30,1,81,67
UNUCRU,30,2,6,5
UNUCRU,30,3,1,1
UNUCRU,90,1,87,72
UNUCRU,90,2,6,5
UNUCRU,90,3,1,1
UPH,1,1,5328,5114
UPH,1,2,325,301
UPH,1,3,54,53
UPH,1,4,19,18
UPH,1,5,4,4
UPH,2,1,8217,7964
UPH,2,2,1090,1053
UPH,2,3,126,122
UPH,2,4,40,38
UPH,2,5,87,85
UPH,4,1,12385,12093
UPH,4,2,1983,1930
UPH,4,3,595,576
UPH,4,4,264,260
UPH,4,5,164,160
UPH,7,1,15023,14696
UPH,7,2,3699,3602
UPH,7,3,937,917
UPH,7,4,320,311
UPH,7,5,379,373
UPH,30,1,16068,15729
UPH,30,2,6617,6476
UPH,30,3,3048,2992
UPH,30,4,1498,1465
UPH,30,5,2037,1998
UPH,90,1,16121,15783
UPH,90,2,7492,7349
UPH,90,3,3888,3815
UPH,90,4,2183,2136
UPH,90,5,4132,4060
UPROTCR,2,1,1,1
UPROTCR,4,1,3,1
UPROTCR,7,1,3,1
UPROTCR,30,1,4,1
UPROTCR,90,1,7,2
URIC,1,1,5655,5089
URIC,1,2,2515,2305
URIC,1,3,828,780
URIC,1,4,102,95
URIC,1,5,49,49
URIC,2,1,4230,3752
URIC,2,2,3474,3144
URIC,2,3,1724,1595
URIC,2,4,1334,1235
URIC,2,5,1228,1166
URIC,4,1,2274,1954
URIC,4,2,1691,1498
URIC,4,3,2584,2374
URIC,4,4,2203,2016
URIC,4,5,3502,3283
URIC,7,1,2164,1841
URIC,7,2,1647,1459
URIC,7,3,1350,1219
URIC,7,4,1087,979
URIC,7,5,6096,5698
URIC,30,1,2131,1801
URIC,30,2,1579,1393
URIC,30,3,1271,1146
URIC,30,4,1061,950
URIC,30,5,6514,6078
URIC,90,1,2100,1764
URIC,90,2,1556,1372
URIC,90,3,1246,1121
URIC,90,4,1046,935
URIC,90,5,6754,6297
VANCOTROUGH,1,1,2801,1820
VANCOTROUGH,1,2,83,57
VANCOTROUGH,1,3,2,1
VANCOTROUGH,2,1,5234,3234
VANCOTROUGH,2,2,953,642
VANCOTROUGH,2,3,67,52
VANCOTROUGH,2,4,2,2
VANCOTROUGH,4,1,6086,3599
VANCOTROUGH,4,2,1611,1010
VANCOTROUGH,4,3,624,433
VANCOTROUGH,4,4,213,166
VANCOTROUGH,4,5,24,19
VANCOTROUGH,7,1,6106,3555
VANCOTROUGH,7,2,2039,1252
VANCOTROUGH,7,3,688,437
VANCOTROUGH,7,4,265,196
VANCOTROUGH,7,5,282,209
VANCOTROUGH,30,1,6150,3552
VANCOTROUGH,30,2,2269,1358
VANCOTROUGH,30,3,915,582
VANCOTROUGH,30,4,419,284
VANCOTROUGH,30,5,475,331
VANCOTROUGH,90,1,6274,3610
VANCOTROUGH,90,2,2411,1432
VANCOTROUGH,90,3,997,628
VANCOTROUGH,90,4,464,308
VANCOTROUGH,90,5,526,357
VIP,1,1,3,2
VIP,2,1,3,2
VIP,4,1,3,2
VIP,7,1,3,2
VIP,30,1,3,2
VIP,90,1,3,2
VITB6,90,1,1,0
VITE,1,1,1,1
VITE,2,1,2,2
VITE,4,1,2,2
VITE,7,1,3,3
VITE,30,1,5,5
VITE,30,2,1,1
VITE,90,1,5,5
VITE,90,2,3,3
VMA,1,1,1,0
VMA,2,1,1,0
VMA,4,1,1,0
VMA,7,1,2,1
VMA,30,1,2,1
VMA,90,1,2,1
VMAUR,1,1,1,1
VMAUR,2,1,1,1
VMAUR,4,1,1,1
VMAUR,7,1,2,2
VMAUR,30,1,2,2
VMAUR,90,1,2,2
VPAFREE,1,1,4,2
VPAFREE,2,1,5,3
VPAFREE,4,1,11,6
VPAFREE,4,2,1,0
VPAFREE,7,1,19,13
VPAFREE,7,2,2,0
VPAFREE,30,1,19,12
VPAFREE,30,2,7,5
VPAFREE,30,3,2,1
VPAFREE,90,1,19,11
VPAFREE,90,2,6,4
VPAFREE,90,3,3,2
VPAFREE,90,4,1,1
VPATOTAL,1,1,4,0
VPATOTAL,2,1,7,2
VPATOTAL,2,2,1,0
VPATOTAL,4,1,10,5
VPATOTAL,4,2,2,2
VPATOTAL,4,3,1,0
VPATOTAL,7,1,21,14
VPATOTAL,7,2,1,1
VPATOTAL,7,3,1,1
VPATOTAL,7,4,1,0
VPATOTAL,30,1,21,13
VPATOTAL,30,2,6,6
