provider_id,start_date,end_date,rotation_id,role
S0185661,2013-05-25 00:00:00,2013-06-08,5,R1
S0185661,2013-07-27 00:00:00,2013-08-10,5,R2
S0185661,2013-12-07 00:00:00,2013-12-28,5,R2
S0185661,2014-04-05 00:00:00,2014-05-03,27,R2
S0185661,2014-05-03 00:00:00,2014-05-31,22,R2
S0185661,2015-09-19 00:00:00,2015-10-03,5,R3
S0185661,2015-10-17 00:00:00,2015-11-14,2,R3
S0186952,2016-09-17 00:00:00,2016-10-15,2,R1
S0186952,2016-12-10 00:00:00,2016-12-31,5,R1
S0186952,2017-04-22 00:00:00,2017-05-20,2,R1
S0187071,2016-08-20 00:00:00,2016-09-17,2,R1
S0187071,2016-12-10 00:00:00,2016-12-31,2,R1
S0187071,2017-01-28 00:00:00,2017-02-25,22,R1
S0188098,2016-07-23 00:00:00,2016-08-20,2,R1
S0188098,2016-08-20 00:00:00,2016-09-17,22,R1
S0188098,2017-04-08 00:00:00,2017-04-22,5,R1
S0188098,2017-04-22 00:00:00,2017-05-20,2,R1
S0195075,2016-06-25 00:00:00,2016-07-23,2,R1
S0195075,2016-07-23 00:00:00,2016-08-20,22,R1
S0195075,2016-10-01 00:00:00,2016-10-15,5,R1
S0195075,2016-12-31 00:00:00,2017-01-28,2,R1
S0195076,2016-06-25 00:00:00,2016-07-23,2,R1
S0195076,2016-07-23 00:00:00,2016-08-20,22,R1
S0195076,2016-09-17 00:00:00,2016-10-01,5,R1
S0195076,2016-12-31 00:00:00,2017-01-28,2,R1
S0195076,2017-03-25 00:00:00,2017-04-08,5,R1
S0195079,2016-10-15 00:00:00,2016-10-29,5,R1
S0195079,2016-11-12 00:00:00,2016-12-10,2,R1
S0195079,2016-12-31 00:00:00,2017-01-28,22,R1
S0195079,2017-02-25 00:00:00,2017-03-25,2,R1
S0195086,2016-07-23 00:00:00,2016-08-20,2,R1
S0195086,2016-09-17 00:00:00,2016-10-15,22,R1
S0195086,2016-10-29 00:00:00,2016-11-12,5,R1
S0195086,2017-04-22 00:00:00,2017-05-20,2,R1
S0195094,2016-07-09 00:00:00,2016-07-23,5,R1
S0195094,2016-08-20 00:00:00,2016-09-17,22,R1
S0195094,2016-11-12 00:00:00,2016-12-10,2,R1
S0195094,2017-03-25 00:00:00,2017-04-22,2,R1
S0195097,2016-11-12 00:00:00,2016-12-10,22,R1
S0195097,2016-12-31 00:00:00,2017-01-28,2,R1
S0195097,2017-04-08 00:00:00,2017-04-22,5,R1
S0195097,2017-04-22 00:00:00,2017-05-20,2,R1
S0195201,2016-08-20 00:00:00,2016-09-03,5,R1
S0195201,2016-09-17 00:00:00,2016-10-15,2,R1
S0195201,2016-12-10 00:00:00,2016-12-31,2,R1
S0195201,2017-04-22 00:00:00,2017-05-20,2,R1
S0195202,2016-06-25 00:00:00,2016-07-23,2,R1
S0195202,2017-03-25 00:00:00,2017-04-22,2,R1
S0195203,2016-06-25 00:00:00,2016-07-23,2,R1
S0195203,2016-12-10 00:00:00,2016-12-31,2,R1
S0195203,2017-01-28 00:00:00,2017-02-25,22,R1
S0195205,2016-08-20 00:00:00,2016-09-17,2,R1
S0195205,2016-09-17 00:00:00,2016-10-01,5,R1
S0195205,2016-11-12 00:00:00,2016-11-26,5,R1
S0195205,2017-02-25 00:00:00,2017-03-25,2,R1
S0195205,2017-03-25 00:00:00,2017-04-22,22,R1
S0195206,2016-08-06 00:00:00,2016-08-20,5,R1
S0195206,2016-10-15 00:00:00,2016-11-12,2,R1
S0195206,2016-12-31 00:00:00,2017-01-28,22,R1
S0195206,2017-05-20 00:00:00,2017-06-25,2,R1
S0195207,2016-08-20 00:00:00,2016-09-17,2,R1
S0195207,2016-10-01 00:00:00,2016-10-15,5,R1
S0195207,2017-01-28 00:00:00,2017-02-25,2,R1
S0195207,2017-05-20 00:00:00,2017-06-25,22,R1
S0195208,2016-11-12 00:00:00,2016-12-10,2,R1
S0195208,2017-02-25 00:00:00,2017-03-25,2,R1
S0195208,2017-04-22 00:00:00,2017-05-06,5,R1
S0195210,2016-06-25 00:00:00,2016-07-23,22,R1
S0195210,2016-10-15 00:00:00,2016-11-12,2,R1
S0195210,2016-11-12 00:00:00,2016-11-26,5,R1
S0195210,2017-01-28 00:00:00,2017-02-25,2,R1
S0195210,2017-05-06 00:00:00,2017-05-20,5,R1
S0195213,2016-10-15 00:00:00,2016-11-12,2,R1
S0195213,2017-01-28 00:00:00,2017-02-25,2,R1
S0195213,2017-06-03 00:00:00,2017-06-25,5,R1
S0195214,2016-07-23 00:00:00,2016-08-20,2,R1
S0195214,2016-12-31 00:00:00,2017-01-14,5,R1
S0195214,2017-04-22 00:00:00,2017-05-20,2,R1
S0195215,2016-12-10 00:00:00,2016-12-31,2,R1
S0195215,2017-02-11 00:00:00,2017-02-25,5,R1
S0195215,2017-02-25 00:00:00,2017-03-25,2,R1
S0195215,2017-05-20 00:00:00,2017-06-25,2,R1
S0195216,2016-08-20 00:00:00,2016-09-17,2,R1
S0195216,2016-10-15 00:00:00,2016-11-12,22,R1
S0195216,2016-12-10 00:00:00,2016-12-31,2,R1
S0195216,2017-05-20 00:00:00,2017-06-03,5,R1
S0195217,2016-11-12 00:00:00,2016-12-10,2,R1
S0195217,2016-12-10 00:00:00,2016-12-31,22,R1
S0195217,2017-01-14 00:00:00,2017-01-28,5,R1
S0195217,2017-05-20 00:00:00,2017-06-25,2,R1
S0195218,2016-07-09 00:00:00,2016-07-23,5,R1
S0195218,2016-08-20 00:00:00,2016-09-17,2,R1
S0195220,2016-06-25 00:00:00,2016-07-09,5,R1
S0195220,2016-07-23 00:00:00,2016-08-20,2,R1
S0195220,2016-10-29 00:00:00,2016-11-12,5,R1
S0195220,2016-11-12 00:00:00,2016-12-10,22,R1
S0195220,2017-03-25 00:00:00,2017-04-22,2,R1
S0195223,2016-08-20 00:00:00,2016-09-17,2,R1
S0195223,2017-02-25 00:00:00,2017-03-25,2,R1
S0195223,2017-03-25 00:00:00,2017-04-22,22,R1
S0195223,2017-05-06 00:00:00,2017-05-20,5,R1
S0195224,2016-10-15 00:00:00,2016-11-12,2,R1
S0195224,2016-11-26 00:00:00,2016-12-10,5,R1
S0195224,2017-02-25 00:00:00,2017-03-25,22,R1
S0195224,2017-05-20 00:00:00,2017-06-25,2,R1
S0195225,2016-10-15 00:00:00,2016-11-12,2,R1
S0195225,2017-05-20 00:00:00,2017-06-25,2,R1
S0195226,2016-07-23 00:00:00,2016-08-20,2,R1
S0195226,2016-12-31 00:00:00,2017-01-28,2,R1
S0195226,2017-03-11 00:00:00,2017-03-25,5,R1
S0195226,2017-05-20 00:00:00,2017-06-25,22,R1
S0195227,2016-08-20 00:00:00,2016-09-17,2,R1
S0195227,2016-10-15 00:00:00,2016-10-29,5,R1
S0195227,2016-12-10 00:00:00,2016-12-31,2,R1
S0195227,2017-03-11 00:00:00,2017-03-25,5,R1
S0195229,2016-06-25 00:00:00,2016-07-09,5,R1
S0195229,2016-07-23 00:00:00,2016-08-20,2,R1
S0195229,2016-12-10 00:00:00,2016-12-31,2,R1
S0195230,2016-09-17 00:00:00,2016-10-15,2,R1
S0195230,2017-02-25 00:00:00,2017-03-11,5,R1
S0195230,2017-03-25 00:00:00,2017-04-22,2,R1
S0195230,2017-04-22 00:00:00,2017-05-20,22,R1
S0195232,2016-06-25 00:00:00,2016-07-23,2,R1
S0195232,2016-07-23 00:00:00,2016-08-06,5,R1
S0195232,2017-01-14 00:00:00,2017-01-28,5,R1
S0195232,2017-04-22 00:00:00,2017-05-20,2,R1
S0195235,2016-11-12 00:00:00,2016-12-10,2,R1
S0195236,2016-07-23 00:00:00,2016-08-20,2,R1
S0195236,2016-12-10 00:00:00,2016-12-31,2,R1
S0195237,2016-10-15 00:00:00,2016-11-12,2,R1
S0195237,2017-02-25 00:00:00,2017-03-25,2,R1
S0196156,2016-12-10 00:00:00,2016-12-31,22,R1
S0196156,2017-01-28 00:00:00,2017-02-25,2,R1
S0196156,2017-02-25 00:00:00,2017-03-11,5,R1
S0196156,2017-03-25 00:00:00,2017-04-22,2,R1
S0196588,2016-06-25 00:00:00,2016-07-23,22,R1
S0196588,2016-09-17 00:00:00,2016-10-15,2,R1
S0196588,2016-12-31 00:00:00,2017-01-28,2,R1
S0196588,2017-01-28 00:00:00,2017-02-11,5,R1
S0196588,2017-06-03 00:00:00,2017-06-25,5,R1
S0196591,2015-07-18 00:00:00,2015-08-15,2,R1
S0196591,2016-03-26 00:00:00,2016-04-23,2,R1
S0196591,2016-07-16 00:00:00,2016-07-30,5,R2
S0196591,2016-08-13 00:00:00,2016-09-10,2,R2
S0196591,2016-11-19 00:00:00,2016-12-03,5,R2
S0196591,2016-12-03 00:00:00,2016-12-28,27,R2
S0196591,2017-05-27 00:00:00,2017-06-25,27,R2
S0196593,2016-10-15 00:00:00,2016-11-12,2,R1
S0196593,2017-02-25 00:00:00,2017-03-25,2,R1
S0196593,2017-05-20 00:00:00,2017-06-03,5,R1
S0196595,2016-06-25 00:00:00,2016-07-23,2,R1
S0196595,2016-09-03 00:00:00,2016-09-17,5,R1
S0196595,2017-01-28 00:00:00,2017-02-25,2,R1
S0196595,2017-05-20 00:00:00,2017-06-25,2,R1
S0196597,2016-09-17 00:00:00,2016-10-15,2,R1
S0196597,2017-01-28 00:00:00,2017-02-11,5,R1
S0196597,2017-05-20 00:00:00,2017-06-25,2,R1
S0200362,2012-08-11 00:00:00,2012-08-25,5,R2
S0200362,2012-09-22 00:00:00,2012-10-20,2,R2
S0200362,2013-04-06 00:00:00,2013-05-04,27,R2
S0200362,2013-06-15 00:00:00,2013-07-01,5,R2
S0200362,2013-10-19 00:00:00,2013-11-02,5,R3
S0200362,2013-11-16 00:00:00,2013-12-28,2,R3
S0205157,2012-07-28 00:00:00,2012-08-11,5,R2
S0205157,2012-12-08 00:00:00,2012-12-24,5,R2
S0205157,2012-12-29 00:00:00,2013-01-12,2,R2
S0205157,2013-01-12 00:00:00,2013-02-09,27,R2
S0205157,2013-06-15 00:00:00,2013-07-01,5,R2
S0205157,2013-07-27 00:00:00,2013-08-24,2,R3
S0205157,2014-01-11 00:00:00,2014-01-25,5,R3
S0205157,2014-02-08 00:00:00,2014-03-08,27,R3
S0205157,2014-04-05 00:00:00,2014-04-19,5,R3
S0205728,2016-08-06 00:00:00,2016-08-20,5,R1
S0205728,2016-09-17 00:00:00,2016-10-15,2,R1
S0205728,2016-10-15 00:00:00,2016-11-12,22,R1
S0205728,2017-01-28 00:00:00,2017-02-25,2,R1
S0205728,2017-03-25 00:00:00,2017-04-22,2,R1
S0207880,2012-08-25 00:00:00,2012-09-08,5,R2
S0207880,2013-01-26 00:00:00,2013-02-09,5,R2
S0207880,2014-04-05 00:00:00,2014-05-03,27,R3
S0207880,2014-05-03 00:00:00,2014-05-17,5,R3
S0209643,2014-09-13 00:00:00,2014-09-27,5,R1
S0209643,2014-11-08 00:00:00,2014-12-06,2,R1
S0209643,2015-04-25 00:00:00,2015-05-23,2,R1
S0209643,2015-05-23 00:00:00,2015-06-25,22,R1
S0209643,2015-07-25 00:00:00,2015-08-22,27,R2
S0209643,2015-12-28 00:00:00,2016-01-09,27,R2
S0209643,2016-05-28 00:00:00,2016-06-25,2,R2
S0209643,2016-06-25 00:00:00,2016-07-16,2,R3
S0209643,2016-08-13 00:00:00,2016-08-27,5,R3
S0209643,2016-11-05 00:00:00,2016-12-03,2,R3
S0211033,2013-06-25 00:00:00,2013-07-20,2,R1
S0211033,2014-02-15 00:00:00,2014-03-01,5,R1
S0211033,2014-03-01 00:00:00,2014-03-29,22,R1
S0211033,2014-04-26 00:00:00,2014-05-24,2,R1
S0211299,2016-06-25 00:00:00,2016-07-23,2,R1
S0211300,2016-06-25 00:00:00,2016-07-23,2,R1
S0211301,2016-06-25 00:00:00,2016-07-23,2,R1
S0211309,2016-06-25 00:00:00,2016-07-23,2,R1
S0211319,2016-06-25 00:00:00,2016-07-23,2,R1
S0211328,2016-06-25 00:00:00,2016-07-23,2,R1
S0211330,2016-06-25 00:00:00,2016-07-23,2,R1
S0211346,2016-06-25 00:00:00,2016-07-23,5,R1
S0276750,2016-06-25 00:00:00,2016-07-23,5,R1
S0276781,2016-06-25 00:00:00,2016-07-23,2,R1
S0276861,2016-06-25 00:00:00,2016-07-23,22,R1
S0276863,2016-06-25 00:00:00,2016-07-23,22,R1
S0279227,2012-08-11 00:00:00,2012-08-25,5,R2
S0279227,2013-02-09 00:00:00,2013-03-09,27,R2
S0279227,2013-04-06 00:00:00,2013-04-20,5,R2
S0279227,2013-06-15 00:00:00,2013-07-01,5,R2
S0279227,2013-07-01 00:00:00,2013-07-27,27,R3
S0279227,2013-12-28 00:00:00,2014-01-11,2,R3
S0281931,2014-07-19 00:00:00,2014-08-16,2,R1
S0281931,2014-09-13 00:00:00,2014-10-11,2,R1
S0281931,2014-11-22 00:00:00,2014-12-06,5,R1
S0281931,2015-03-28 00:00:00,2015-04-25,2,R1
S0281931,2015-10-17 00:00:00,2015-11-14,2,R2
S0281931,2015-12-08 00:00:00,2015-12-28,5,R2
S0281931,2016-04-16 00:00:00,2016-04-30,5,R2
S0281931,2016-05-28 00:00:00,2016-06-25,27,R2
S0281931,2016-06-25 00:00:00,2016-07-16,22,R3
S0281931,2016-11-05 00:00:00,2016-12-03,27,R3
S0281931,2017-02-04 00:00:00,2017-02-18,5,R3
S0281931,2017-04-01 00:00:00,2017-04-29,2,R3
S0281931,2017-05-27 00:00:00,2017-06-10,5,R3
